Key,incident_nb,DateTime_Out
Caserne 46 Grid0_2,8,2018-01-01
Caserne 46 Grid0_2,10,2019-01-01
Caserne 46 Grid0_2,7,2020-01-01
Caserne 46 Grid0_2,7,2021-01-01
Caserne 46 Grid0_2,1,2022-01-01
Caserne 46 Grid1_0,38,2015-01-01
Caserne 46 Grid1_0,44,2016-01-01
Caserne 46 Grid1_0,44,2017-01-01
Caserne 46 Grid1_0,37,2018-01-01
Caserne 46 Grid1_0,34,2019-01-01
Caserne 46 Grid1_0,34,2020-01-01
Caserne 46 Grid1_0,32,2021-01-01
Caserne 46 Grid1_0,32,2022-01-01
Caserne 46 Grid1_1,65,2015-01-01
Caserne 46 Grid1_1,56,2016-01-01
Caserne 46 Grid1_1,69,2017-01-01
Caserne 46 Grid1_1,69,2018-01-01
Caserne 46 Grid1_1,60,2019-01-01
Caserne 46 Grid1_1,61,2020-01-01
Caserne 46 Grid1_1,36,2021-01-01
Caserne 46 Grid1_1,18,2022-01-01
Caserne 46 Grid1_2,47,2015-01-01
Caserne 46 Grid1_2,55,2016-01-01
Caserne 46 Grid1_2,47,2017-01-01
Caserne 46 Grid1_2,41,2018-01-01
Caserne 46 Grid1_2,49,2019-01-01
Caserne 46 Grid1_2,26,2020-01-01
Caserne 46 Grid1_2,31,2021-01-01
Caserne 46 Grid1_2,16,2022-01-01
Caserne 46 Grid2_0,28,2015-01-01
Caserne 46 Grid2_0,20,2016-01-01
Caserne 46 Grid2_0,12,2017-01-01
Caserne 46 Grid2_0,26,2018-01-01
Caserne 46 Grid2_0,24,2019-01-01
Caserne 46 Grid2_0,11,2020-01-01
Caserne 46 Grid2_0,23,2021-01-01
Caserne 46 Grid2_0,6,2022-01-01
Caserne 46 Grid2_1,94,2015-01-01
Caserne 46 Grid2_1,91,2016-01-01
Caserne 46 Grid2_1,82,2017-01-01
Caserne 46 Grid2_1,78,2018-01-01
Caserne 46 Grid2_1,83,2019-01-01
Caserne 46 Grid2_1,100,2020-01-01
Caserne 46 Grid2_1,96,2021-01-01
Caserne 46 Grid2_1,63,2022-01-01
Caserne 46 Grid2_2,10,2015-01-01
Caserne 46 Grid2_2,6,2016-01-01
Caserne 46 Grid2_2,13,2017-01-01
Caserne 46 Grid2_2,15,2018-01-01
Caserne 46 Grid2_2,17,2019-01-01
Caserne 46 Grid2_2,12,2020-01-01
Caserne 46 Grid2_2,9,2021-01-01
Caserne 46 Grid2_2,8,2022-01-01
Caserne 46 Grid3_1,1,2020-01-01
Caserne 46 Grid3_1,1,2021-01-01
Caserne 48 Grid0_0,5,2015-01-01
Caserne 48 Grid0_0,6,2016-01-01
Caserne 48 Grid0_0,3,2017-01-01
Caserne 48 Grid0_0,4,2018-01-01
Caserne 48 Grid0_0,11,2019-01-01
Caserne 48 Grid0_0,5,2020-01-01
Caserne 48 Grid0_0,10,2021-01-01
Caserne 48 Grid0_0,4,2022-01-01
Caserne 48 Grid0_1,51,2015-01-01
Caserne 48 Grid0_1,62,2016-01-01
Caserne 48 Grid0_1,55,2017-01-01
Caserne 48 Grid0_1,57,2018-01-01
Caserne 48 Grid0_1,50,2019-01-01
Caserne 48 Grid0_1,42,2020-01-01
Caserne 48 Grid0_1,54,2021-01-01
Caserne 48 Grid0_1,23,2022-01-01
Caserne 48 Grid0_2,38,2015-01-01
Caserne 48 Grid0_2,43,2016-01-01
Caserne 48 Grid0_2,40,2017-01-01
Caserne 48 Grid0_2,35,2018-01-01
Caserne 48 Grid0_2,51,2019-01-01
Caserne 48 Grid0_2,47,2020-01-01
Caserne 48 Grid0_2,38,2021-01-01
Caserne 48 Grid0_2,18,2022-01-01
Caserne 48 Grid1_0,2,2015-01-01
Caserne 48 Grid1_0,1,2016-01-01
Caserne 48 Grid1_0,3,2017-01-01
Caserne 48 Grid1_0,2,2018-01-01
Caserne 48 Grid1_0,1,2019-01-01
Caserne 48 Grid1_0,3,2020-01-01
Caserne 48 Grid1_0,1,2021-01-01
Caserne 48 Grid1_0,2,2022-01-01
Caserne 48 Grid1_1,75,2015-01-01
Caserne 48 Grid1_1,53,2016-01-01
Caserne 48 Grid1_1,57,2017-01-01
Caserne 48 Grid1_1,64,2018-01-01
Caserne 48 Grid1_1,61,2019-01-01
Caserne 48 Grid1_1,66,2020-01-01
Caserne 48 Grid1_1,48,2021-01-01
Caserne 48 Grid1_1,32,2022-01-01
Caserne 48 Grid1_2,31,2015-01-01
Caserne 48 Grid1_2,16,2016-01-01
Caserne 48 Grid1_2,15,2017-01-01
Caserne 48 Grid1_2,36,2018-01-01
Caserne 48 Grid1_2,23,2019-01-01
Caserne 48 Grid1_2,24,2020-01-01
Caserne 48 Grid1_2,16,2021-01-01
Caserne 48 Grid1_2,14,2022-01-01
Caserne 49 Grid0_1,9,2015-01-01
Caserne 49 Grid0_1,5,2016-01-01
Caserne 49 Grid0_1,12,2017-01-01
Caserne 49 Grid0_1,5,2018-01-01
Caserne 49 Grid0_1,10,2019-01-01
Caserne 49 Grid0_1,8,2020-01-01
Caserne 49 Grid0_1,5,2021-01-01
Caserne 49 Grid0_1,1,2022-01-01
Caserne 49 Grid0_2,58,2015-01-01
Caserne 49 Grid0_2,59,2016-01-01
Caserne 49 Grid0_2,60,2017-01-01
Caserne 49 Grid0_2,71,2018-01-01
Caserne 49 Grid0_2,69,2019-01-01
Caserne 49 Grid0_2,52,2020-01-01
Caserne 49 Grid0_2,69,2021-01-01
Caserne 49 Grid0_2,25,2022-01-01
Caserne 49 Grid0_3,1,2018-01-01
Caserne 49 Grid0_3,1,2019-01-01
Caserne 49 Grid1_0,14,2015-01-01
Caserne 49 Grid1_0,11,2016-01-01
Caserne 49 Grid1_0,8,2017-01-01
Caserne 49 Grid1_0,11,2018-01-01
Caserne 49 Grid1_0,12,2019-01-01
Caserne 49 Grid1_0,8,2020-01-01
Caserne 49 Grid1_0,10,2021-01-01
Caserne 49 Grid1_0,3,2022-01-01
Caserne 49 Grid1_1,51,2015-01-01
Caserne 49 Grid1_1,59,2016-01-01
Caserne 49 Grid1_1,58,2017-01-01
Caserne 49 Grid1_1,52,2018-01-01
Caserne 49 Grid1_1,56,2019-01-01
Caserne 49 Grid1_1,56,2020-01-01
Caserne 49 Grid1_1,43,2021-01-01
Caserne 49 Grid1_1,21,2022-01-01
Caserne 49 Grid1_2,40,2015-01-01
Caserne 49 Grid1_2,51,2016-01-01
Caserne 49 Grid1_2,45,2017-01-01
Caserne 49 Grid1_2,45,2018-01-01
Caserne 49 Grid1_2,36,2019-01-01
Caserne 49 Grid1_2,42,2020-01-01
Caserne 49 Grid1_2,39,2021-01-01
Caserne 49 Grid1_2,31,2022-01-01
Caserne 49 Grid1_3,12,2015-01-01
Caserne 49 Grid1_3,5,2016-01-01
Caserne 49 Grid1_3,5,2017-01-01
Caserne 49 Grid1_3,8,2018-01-01
Caserne 49 Grid1_3,4,2019-01-01
Caserne 49 Grid1_3,10,2020-01-01
Caserne 49 Grid1_3,7,2021-01-01
Caserne 49 Grid1_3,8,2022-01-01
Caserne 49 Grid2_0,17,2015-01-01
Caserne 49 Grid2_0,17,2016-01-01
Caserne 49 Grid2_0,17,2017-01-01
Caserne 49 Grid2_0,30,2018-01-01
Caserne 49 Grid2_0,18,2019-01-01
Caserne 49 Grid2_0,24,2020-01-01
Caserne 49 Grid2_0,24,2021-01-01
Caserne 49 Grid2_0,9,2022-01-01
Caserne 49 Grid2_1,49,2015-01-01
Caserne 49 Grid2_1,43,2016-01-01
Caserne 49 Grid2_1,56,2017-01-01
Caserne 49 Grid2_1,66,2018-01-01
Caserne 49 Grid2_1,52,2019-01-01
Caserne 49 Grid2_1,54,2020-01-01
Caserne 49 Grid2_1,69,2021-01-01
Caserne 49 Grid2_1,50,2022-01-01
Caserne 49 Grid2_2,24,2015-01-01
Caserne 49 Grid2_2,47,2016-01-01
Caserne 49 Grid2_2,27,2017-01-01
Caserne 49 Grid2_2,42,2018-01-01
Caserne 49 Grid2_2,26,2019-01-01
Caserne 49 Grid2_2,26,2020-01-01
Caserne 49 Grid2_2,28,2021-01-01
Caserne 49 Grid2_2,7,2022-01-01
Caserne 49 Grid2_3,6,2015-01-01
Caserne 49 Grid2_3,7,2016-01-01
Caserne 49 Grid2_3,6,2017-01-01
Caserne 49 Grid2_3,6,2018-01-01
Caserne 49 Grid2_3,9,2019-01-01
Caserne 49 Grid2_3,6,2020-01-01
Caserne 49 Grid2_3,7,2021-01-01
Caserne 49 Grid3_0,13,2015-01-01
Caserne 49 Grid3_0,19,2016-01-01
Caserne 49 Grid3_0,15,2017-01-01
Caserne 49 Grid3_0,19,2018-01-01
Caserne 49 Grid3_0,16,2019-01-01
Caserne 49 Grid3_0,14,2020-01-01
Caserne 49 Grid3_0,8,2021-01-01
Caserne 49 Grid3_0,5,2022-01-01
Caserne 49 Grid3_1,15,2015-01-01
Caserne 49 Grid3_1,22,2016-01-01
Caserne 49 Grid3_1,24,2017-01-01
Caserne 49 Grid3_1,15,2018-01-01
Caserne 49 Grid3_1,20,2019-01-01
Caserne 49 Grid3_1,12,2020-01-01
Caserne 49 Grid3_1,16,2021-01-01
Caserne 49 Grid3_1,7,2022-01-01
Caserne 50 Grid0_0,2,2015-01-01
Caserne 50 Grid0_0,2,2016-01-01
Caserne 50 Grid0_0,3,2017-01-01
Caserne 50 Grid0_0,5,2018-01-01
Caserne 50 Grid0_0,3,2019-01-01
Caserne 50 Grid0_0,5,2020-01-01
Caserne 50 Grid0_0,5,2021-01-01
Caserne 50 Grid0_0,3,2022-01-01
Caserne 50 Grid0_1,33,2015-01-01
Caserne 50 Grid0_1,42,2016-01-01
Caserne 50 Grid0_1,42,2017-01-01
Caserne 50 Grid0_1,31,2018-01-01
Caserne 50 Grid0_1,28,2019-01-01
Caserne 50 Grid0_1,34,2020-01-01
Caserne 50 Grid0_1,30,2021-01-01
Caserne 50 Grid0_1,14,2022-01-01
Caserne 50 Grid0_2,48,2015-01-01
Caserne 50 Grid0_2,52,2016-01-01
Caserne 50 Grid0_2,36,2017-01-01
Caserne 50 Grid0_2,41,2018-01-01
Caserne 50 Grid0_2,32,2019-01-01
Caserne 50 Grid0_2,36,2020-01-01
Caserne 50 Grid0_2,53,2021-01-01
Caserne 50 Grid0_2,24,2022-01-01
Caserne 50 Grid1_0,23,2015-01-01
Caserne 50 Grid1_0,57,2016-01-01
Caserne 50 Grid1_0,47,2017-01-01
Caserne 50 Grid1_0,64,2018-01-01
Caserne 50 Grid1_0,53,2019-01-01
Caserne 50 Grid1_0,47,2020-01-01
Caserne 50 Grid1_0,47,2021-01-01
Caserne 50 Grid1_0,24,2022-01-01
Caserne 50 Grid1_1,63,2015-01-01
Caserne 50 Grid1_1,48,2016-01-01
Caserne 50 Grid1_1,53,2017-01-01
Caserne 50 Grid1_1,62,2018-01-01
Caserne 50 Grid1_1,48,2019-01-01
Caserne 50 Grid1_1,52,2020-01-01
Caserne 50 Grid1_1,51,2021-01-01
Caserne 50 Grid1_1,16,2022-01-01
Caserne 50 Grid1_2,39,2015-01-01
Caserne 50 Grid1_2,26,2016-01-01
Caserne 50 Grid1_2,25,2017-01-01
Caserne 50 Grid1_2,36,2018-01-01
Caserne 50 Grid1_2,34,2019-01-01
Caserne 50 Grid1_2,40,2020-01-01
Caserne 50 Grid1_2,32,2021-01-01
Caserne 50 Grid1_2,18,2022-01-01
Caserne 50 Grid2_0,7,2015-01-01
Caserne 50 Grid2_0,14,2016-01-01
Caserne 50 Grid2_0,9,2017-01-01
Caserne 50 Grid2_0,13,2018-01-01
Caserne 50 Grid2_0,24,2019-01-01
Caserne 50 Grid2_0,12,2020-01-01
Caserne 50 Grid2_0,33,2021-01-01
Caserne 50 Grid2_0,6,2022-01-01
Caserne 50 Grid2_1,18,2015-01-01
Caserne 50 Grid2_1,23,2016-01-01
Caserne 50 Grid2_1,24,2017-01-01
Caserne 50 Grid2_1,22,2018-01-01
Caserne 50 Grid2_1,25,2019-01-01
Caserne 50 Grid2_1,22,2020-01-01
Caserne 50 Grid2_1,21,2021-01-01
Caserne 50 Grid2_1,13,2022-01-01
Caserne 50 Grid2_2,10,2015-01-01
Caserne 50 Grid2_2,7,2016-01-01
Caserne 50 Grid2_2,8,2017-01-01
Caserne 50 Grid2_2,10,2018-01-01
Caserne 50 Grid2_2,2,2020-01-01
Caserne 50 Grid2_2,11,2021-01-01
Caserne 50 Grid3_0,1,2015-01-01
Caserne 50 Grid3_0,1,2018-01-01
Caserne 50 Grid3_0,2,2020-01-01
Caserne 50 Grid3_0,1,2021-01-01
Caserne 50 Grid3_0,1,2022-01-01
Caserne 50 Grid3_1,10,2015-01-01
Caserne 50 Grid3_1,8,2016-01-01
Caserne 50 Grid3_1,9,2017-01-01
Caserne 50 Grid3_1,8,2018-01-01
Caserne 50 Grid3_1,5,2019-01-01
Caserne 50 Grid3_1,6,2020-01-01
Caserne 50 Grid3_1,11,2021-01-01
Caserne 50 Grid3_1,2,2022-01-01
Caserne 51 Grid0_1,3,2016-01-01
Caserne 51 Grid0_1,1,2018-01-01
Caserne 51 Grid0_1,1,2020-01-01
Caserne 51 Grid0_1,1,2022-01-01
Caserne 51 Grid0_2,2,2015-01-01
Caserne 51 Grid0_2,5,2016-01-01
Caserne 51 Grid0_2,2,2017-01-01
Caserne 51 Grid0_2,2,2018-01-01
Caserne 51 Grid0_2,3,2020-01-01
Caserne 51 Grid0_2,1,2021-01-01
Caserne 51 Grid0_2,1,2022-01-01
Caserne 51 Grid0_3,3,2016-01-01
Caserne 51 Grid0_3,3,2017-01-01
Caserne 51 Grid0_3,1,2018-01-01
Caserne 51 Grid0_3,4,2019-01-01
Caserne 51 Grid0_3,2,2021-01-01
Caserne 51 Grid0_3,1,2022-01-01
Caserne 51 Grid1_1,3,2015-01-01
Caserne 51 Grid1_1,1,2016-01-01
Caserne 51 Grid1_1,2,2017-01-01
Caserne 51 Grid1_1,1,2018-01-01
Caserne 51 Grid1_1,2,2019-01-01
Caserne 51 Grid1_1,3,2020-01-01
Caserne 51 Grid1_1,1,2022-01-01
Caserne 51 Grid1_3,2,2015-01-01
Caserne 51 Grid1_3,5,2016-01-01
Caserne 51 Grid1_3,3,2017-01-01
Caserne 51 Grid1_3,2,2018-01-01
Caserne 51 Grid1_3,3,2019-01-01
Caserne 51 Grid1_3,5,2020-01-01
Caserne 51 Grid1_3,1,2021-01-01
Caserne 51 Grid1_3,3,2022-01-01
Caserne 51 Grid1_4,13,2015-01-01
Caserne 51 Grid1_4,14,2016-01-01
Caserne 51 Grid1_4,6,2017-01-01
Caserne 51 Grid1_4,9,2018-01-01
Caserne 51 Grid1_4,6,2019-01-01
Caserne 51 Grid1_4,10,2020-01-01
Caserne 51 Grid1_4,5,2021-01-01
Caserne 51 Grid1_4,5,2022-01-01
Caserne 51 Grid1_5,15,2015-01-01
Caserne 51 Grid1_5,2,2016-01-01
Caserne 51 Grid1_5,3,2017-01-01
Caserne 51 Grid1_5,7,2018-01-01
Caserne 51 Grid1_5,6,2019-01-01
Caserne 51 Grid1_5,3,2020-01-01
Caserne 51 Grid1_5,8,2021-01-01
Caserne 51 Grid1_5,1,2022-01-01
Caserne 51 Grid2_0,1,2018-01-01
Caserne 51 Grid2_0,1,2019-01-01
Caserne 51 Grid2_3,3,2015-01-01
Caserne 51 Grid2_3,2,2016-01-01
Caserne 51 Grid2_3,3,2017-01-01
Caserne 51 Grid2_3,1,2019-01-01
Caserne 51 Grid2_3,1,2020-01-01
Caserne 51 Grid2_3,2,2021-01-01
Caserne 51 Grid2_3,1,2022-01-01
Caserne 51 Grid2_4,16,2015-01-01
Caserne 51 Grid2_4,21,2016-01-01
Caserne 51 Grid2_4,21,2017-01-01
Caserne 51 Grid2_4,14,2018-01-01
Caserne 51 Grid2_4,20,2019-01-01
Caserne 51 Grid2_4,22,2020-01-01
Caserne 51 Grid2_4,17,2021-01-01
Caserne 51 Grid2_4,7,2022-01-01
Caserne 51 Grid2_5,22,2015-01-01
Caserne 51 Grid2_5,12,2016-01-01
Caserne 51 Grid2_5,11,2017-01-01
Caserne 51 Grid2_5,9,2018-01-01
Caserne 51 Grid2_5,16,2019-01-01
Caserne 51 Grid2_5,17,2020-01-01
Caserne 51 Grid2_5,25,2021-01-01
Caserne 51 Grid2_5,13,2022-01-01
Caserne 51 Grid3_0,1,2016-01-01
Caserne 51 Grid3_0,1,2017-01-01
Caserne 51 Grid3_1,1,2015-01-01
Caserne 51 Grid3_1,2,2016-01-01
Caserne 51 Grid3_1,3,2017-01-01
Caserne 51 Grid3_1,2,2018-01-01
Caserne 51 Grid3_1,1,2019-01-01
Caserne 51 Grid3_1,1,2020-01-01
Caserne 51 Grid3_1,3,2021-01-01
Caserne 51 Grid3_2,5,2016-01-01
Caserne 51 Grid3_2,4,2017-01-01
Caserne 51 Grid3_2,4,2018-01-01
Caserne 51 Grid3_2,2,2019-01-01
Caserne 51 Grid3_2,4,2020-01-01
Caserne 51 Grid3_2,3,2021-01-01
Caserne 51 Grid3_2,2,2022-01-01
Caserne 51 Grid3_3,1,2015-01-01
Caserne 51 Grid3_3,1,2018-01-01
Caserne 51 Grid3_3,1,2020-01-01
Caserne 51 Grid3_5,1,2020-01-01
Caserne 51 Grid4_1,2,2015-01-01
Caserne 51 Grid4_1,1,2016-01-01
Caserne 51 Grid4_1,2,2017-01-01
Caserne 51 Grid4_1,3,2018-01-01
Caserne 51 Grid4_1,1,2019-01-01
Caserne 51 Grid4_1,1,2020-01-01
Caserne 51 Grid4_1,1,2021-01-01
Caserne 51 Grid4_2,2,2015-01-01
Caserne 51 Grid4_2,3,2017-01-01
Caserne 51 Grid4_2,4,2018-01-01
Caserne 51 Grid4_2,2,2019-01-01
Caserne 51 Grid4_2,3,2021-01-01
Caserne 51 Grid5_1,2,2016-01-01
Caserne 51 Grid5_1,2,2019-01-01
Caserne 51 Grid5_1,1,2020-01-01
Caserne 51 Grid5_1,1,2021-01-01
Caserne 51 Grid5_2,1,2016-01-01
Caserne 52 Grid0_1,2,2015-01-01
Caserne 52 Grid0_1,5,2016-01-01
Caserne 52 Grid0_1,2,2017-01-01
Caserne 52 Grid0_1,3,2018-01-01
Caserne 52 Grid0_1,2,2019-01-01
Caserne 52 Grid0_1,1,2020-01-01
Caserne 52 Grid0_1,5,2021-01-01
Caserne 52 Grid0_1,3,2022-01-01
Caserne 52 Grid0_2,2,2015-01-01
Caserne 52 Grid0_2,8,2016-01-01
Caserne 52 Grid0_2,3,2017-01-01
Caserne 52 Grid0_2,4,2018-01-01
Caserne 52 Grid0_2,3,2019-01-01
Caserne 52 Grid0_2,3,2020-01-01
Caserne 52 Grid0_2,6,2021-01-01
Caserne 52 Grid0_2,2,2022-01-01
Caserne 52 Grid0_3,3,2015-01-01
Caserne 52 Grid0_3,2,2016-01-01
Caserne 52 Grid0_3,9,2017-01-01
Caserne 52 Grid0_3,3,2018-01-01
Caserne 52 Grid0_3,5,2019-01-01
Caserne 52 Grid0_3,8,2020-01-01
Caserne 52 Grid0_3,4,2021-01-01
Caserne 52 Grid1_0,4,2015-01-01
Caserne 52 Grid1_0,4,2016-01-01
Caserne 52 Grid1_0,6,2017-01-01
Caserne 52 Grid1_0,2,2018-01-01
Caserne 52 Grid1_0,4,2019-01-01
Caserne 52 Grid1_0,4,2020-01-01
Caserne 52 Grid1_0,3,2021-01-01
Caserne 52 Grid1_0,2,2022-01-01
Caserne 52 Grid1_1,9,2015-01-01
Caserne 52 Grid1_1,6,2016-01-01
Caserne 52 Grid1_1,10,2017-01-01
Caserne 52 Grid1_1,15,2018-01-01
Caserne 52 Grid1_1,11,2019-01-01
Caserne 52 Grid1_1,6,2020-01-01
Caserne 52 Grid1_1,7,2021-01-01
Caserne 52 Grid1_1,5,2022-01-01
Caserne 52 Grid1_2,10,2015-01-01
Caserne 52 Grid1_2,6,2016-01-01
Caserne 52 Grid1_2,8,2017-01-01
Caserne 52 Grid1_2,6,2018-01-01
Caserne 52 Grid1_2,4,2019-01-01
Caserne 52 Grid1_2,7,2020-01-01
Caserne 52 Grid1_2,7,2021-01-01
Caserne 52 Grid1_2,2,2022-01-01
Caserne 52 Grid1_3,1,2015-01-01
Caserne 52 Grid1_3,2,2018-01-01
Caserne 52 Grid1_3,4,2019-01-01
Caserne 52 Grid2_0,13,2015-01-01
Caserne 52 Grid2_0,7,2016-01-01
Caserne 52 Grid2_0,9,2017-01-01
Caserne 52 Grid2_0,13,2018-01-01
Caserne 52 Grid2_0,5,2019-01-01
Caserne 52 Grid2_0,6,2020-01-01
Caserne 52 Grid2_0,4,2021-01-01
Caserne 52 Grid2_0,1,2022-01-01
Caserne 52 Grid2_1,9,2015-01-01
Caserne 52 Grid2_1,16,2016-01-01
Caserne 52 Grid2_1,15,2017-01-01
Caserne 52 Grid2_1,14,2018-01-01
Caserne 52 Grid2_1,8,2019-01-01
Caserne 52 Grid2_1,11,2020-01-01
Caserne 52 Grid2_1,15,2021-01-01
Caserne 52 Grid2_1,5,2022-01-01
Caserne 52 Grid2_2,1,2015-01-01
Caserne 52 Grid2_2,2,2016-01-01
Caserne 52 Grid2_2,2,2017-01-01
Caserne 52 Grid2_2,4,2018-01-01
Caserne 52 Grid2_2,4,2019-01-01
Caserne 52 Grid2_2,1,2020-01-01
Caserne 52 Grid2_2,6,2021-01-01
Caserne 52 Grid2_2,5,2022-01-01
Caserne 53 Grid0_2,1,2015-01-01
Caserne 53 Grid0_2,4,2016-01-01
Caserne 53 Grid0_2,7,2017-01-01
Caserne 53 Grid0_2,5,2018-01-01
Caserne 53 Grid0_2,1,2019-01-01
Caserne 53 Grid0_2,9,2020-01-01
Caserne 53 Grid0_2,3,2021-01-01
Caserne 53 Grid0_2,1,2022-01-01
Caserne 53 Grid0_3,1,2015-01-01
Caserne 53 Grid0_3,2,2016-01-01
Caserne 53 Grid0_3,4,2017-01-01
Caserne 53 Grid0_3,2,2018-01-01
Caserne 53 Grid0_3,3,2019-01-01
Caserne 53 Grid0_3,6,2020-01-01
Caserne 53 Grid0_3,4,2021-01-01
Caserne 53 Grid1_0,1,2015-01-01
Caserne 53 Grid1_0,3,2016-01-01
Caserne 53 Grid1_0,3,2017-01-01
Caserne 53 Grid1_0,1,2018-01-01
Caserne 53 Grid1_0,2,2019-01-01
Caserne 53 Grid1_0,1,2020-01-01
Caserne 53 Grid1_0,2,2021-01-01
Caserne 53 Grid1_1,11,2015-01-01
Caserne 53 Grid1_1,7,2016-01-01
Caserne 53 Grid1_1,13,2017-01-01
Caserne 53 Grid1_1,11,2018-01-01
Caserne 53 Grid1_1,12,2019-01-01
Caserne 53 Grid1_1,7,2020-01-01
Caserne 53 Grid1_1,6,2021-01-01
Caserne 53 Grid1_1,4,2022-01-01
Caserne 53 Grid1_2,6,2015-01-01
Caserne 53 Grid1_2,14,2016-01-01
Caserne 53 Grid1_2,10,2017-01-01
Caserne 53 Grid1_2,11,2018-01-01
Caserne 53 Grid1_2,12,2019-01-01
Caserne 53 Grid1_2,17,2020-01-01
Caserne 53 Grid1_2,12,2021-01-01
Caserne 53 Grid1_2,1,2022-01-01
Caserne 53 Grid1_3,2,2015-01-01
Caserne 53 Grid1_3,4,2017-01-01
Caserne 53 Grid1_3,6,2018-01-01
Caserne 53 Grid1_3,2,2019-01-01
Caserne 53 Grid1_3,4,2020-01-01
Caserne 53 Grid1_3,2,2021-01-01
Caserne 53 Grid1_3,1,2022-01-01
Caserne 53 Grid2_0,5,2015-01-01
Caserne 53 Grid2_0,7,2016-01-01
Caserne 53 Grid2_0,4,2017-01-01
Caserne 53 Grid2_0,7,2018-01-01
Caserne 53 Grid2_0,7,2019-01-01
Caserne 53 Grid2_0,3,2020-01-01
Caserne 53 Grid2_0,5,2021-01-01
Caserne 53 Grid2_0,1,2022-01-01
Caserne 53 Grid2_1,16,2015-01-01
Caserne 53 Grid2_1,10,2016-01-01
Caserne 53 Grid2_1,9,2017-01-01
Caserne 53 Grid2_1,6,2018-01-01
Caserne 53 Grid2_1,8,2019-01-01
Caserne 53 Grid2_1,9,2020-01-01
Caserne 53 Grid2_1,16,2021-01-01
Caserne 53 Grid2_1,2,2022-01-01
Caserne 53 Grid2_2,7,2015-01-01
Caserne 53 Grid2_2,10,2016-01-01
Caserne 53 Grid2_2,10,2017-01-01
Caserne 53 Grid2_2,10,2018-01-01
Caserne 53 Grid2_2,17,2019-01-01
Caserne 53 Grid2_2,4,2020-01-01
Caserne 53 Grid2_2,10,2021-01-01
Caserne 53 Grid2_2,1,2022-01-01
Caserne 53 Grid3_0,8,2015-01-01
Caserne 53 Grid3_0,6,2016-01-01
Caserne 53 Grid3_0,3,2017-01-01
Caserne 53 Grid3_0,10,2018-01-01
Caserne 53 Grid3_0,7,2019-01-01
Caserne 53 Grid3_0,8,2020-01-01
Caserne 53 Grid3_0,4,2021-01-01
Caserne 53 Grid3_0,3,2022-01-01
Caserne 53 Grid3_1,10,2015-01-01
Caserne 53 Grid3_1,10,2016-01-01
Caserne 53 Grid3_1,16,2017-01-01
Caserne 53 Grid3_1,13,2018-01-01
Caserne 53 Grid3_1,12,2019-01-01
Caserne 53 Grid3_1,12,2020-01-01
Caserne 53 Grid3_1,20,2021-01-01
Caserne 53 Grid3_1,5,2022-01-01
Caserne 53 Grid3_2,3,2015-01-01
Caserne 53 Grid3_2,5,2016-01-01
Caserne 53 Grid3_2,4,2017-01-01
Caserne 53 Grid3_2,2,2018-01-01
Caserne 53 Grid3_2,1,2019-01-01
Caserne 53 Grid3_2,1,2020-01-01
Caserne 53 Grid3_2,1,2021-01-01
Caserne 53 Grid4_0,5,2015-01-01
Caserne 53 Grid4_0,6,2016-01-01
Caserne 53 Grid4_0,6,2017-01-01
Caserne 53 Grid4_0,12,2018-01-01
Caserne 53 Grid4_0,10,2019-01-01
Caserne 53 Grid4_0,5,2020-01-01
Caserne 53 Grid4_0,12,2021-01-01
Caserne 53 Grid4_0,6,2022-01-01
Caserne 53 Grid4_1,16,2015-01-01
Caserne 53 Grid4_1,11,2016-01-01
Caserne 53 Grid4_1,9,2017-01-01
Caserne 53 Grid4_1,19,2018-01-01
Caserne 53 Grid4_1,16,2019-01-01
Caserne 53 Grid4_1,21,2020-01-01
Caserne 53 Grid4_1,18,2021-01-01
Caserne 53 Grid4_1,5,2022-01-01
Caserne 53 Grid5_0,3,2015-01-01
Caserne 53 Grid5_0,2,2018-01-01
Caserne 53 Grid5_1,1,2015-01-01
Caserne 53 Grid5_1,5,2016-01-01
Caserne 53 Grid5_1,2,2017-01-01
Caserne 53 Grid5_1,1,2018-01-01
Caserne 53 Grid5_1,2,2019-01-01
Caserne 53 Grid5_1,1,2020-01-01
Caserne 53 Grid5_1,3,2021-01-01
Caserne 53 Grid5_1,1,2022-01-01
Caserne 53 Grid5_2,1,2015-01-01
Caserne 53 Grid5_2,1,2017-01-01
Caserne 53 Grid5_2,2,2019-01-01
Caserne 53 Grid5_2,1,2020-01-01
Caserne 54 Grid0_2,4,2015-01-01
Caserne 54 Grid0_2,1,2016-01-01
Caserne 54 Grid0_2,2,2017-01-01
Caserne 54 Grid0_2,3,2018-01-01
Caserne 54 Grid0_2,1,2019-01-01
Caserne 54 Grid0_2,2,2020-01-01
Caserne 54 Grid0_2,2,2021-01-01
Caserne 54 Grid0_3,8,2015-01-01
Caserne 54 Grid0_3,4,2016-01-01
Caserne 54 Grid0_3,3,2017-01-01
Caserne 54 Grid0_3,4,2018-01-01
Caserne 54 Grid0_3,6,2019-01-01
Caserne 54 Grid0_3,7,2020-01-01
Caserne 54 Grid0_3,7,2021-01-01
Caserne 54 Grid0_3,9,2022-01-01
Caserne 54 Grid1_2,10,2015-01-01
Caserne 54 Grid1_2,8,2016-01-01
Caserne 54 Grid1_2,6,2017-01-01
