incident_nb,quarter,Key,Right_Key,Crime_nb,Right_quarter,CATEGORIE
20,2018 Q1,Caserne 03 Grid1_0,Caserne 03 Grid1_0,4,2018 Q1,Vol dans / sur véhicule à moteur
20,2018 Q1,Caserne 03 Grid1_0,Caserne 03 Grid1_0,1,2018 Q1,Vol de véhicule à moteur
20,2018 Q1,Caserne 03 Grid1_0,Caserne 03 Grid1_0,1,2018 Q1,Vols qualifiés
27,2018 Q2,Caserne 03 Grid1_0,Caserne 03 Grid1_0,8,2018 Q2,Introduction
27,2018 Q2,Caserne 03 Grid1_0,Caserne 03 Grid1_0,5,2018 Q2,Méfait
27,2018 Q2,Caserne 03 Grid1_0,Caserne 03 Grid1_0,2,2018 Q2,Vol dans / sur véhicule à moteur
40,2018 Q3,Caserne 03 Grid1_0,Caserne 03 Grid1_0,2,2018 Q3,Introduction
40,2018 Q3,Caserne 03 Grid1_0,Caserne 03 Grid1_0,4,2018 Q3,Méfait
40,2018 Q3,Caserne 03 Grid1_0,Caserne 03 Grid1_0,2,2018 Q3,Vol dans / sur véhicule à moteur
27,2018 Q4,Caserne 03 Grid1_0,Caserne 03 Grid1_0,5,2018 Q4,Introduction
27,2018 Q4,Caserne 03 Grid1_0,Caserne 03 Grid1_0,3,2018 Q4,Méfait
27,2018 Q4,Caserne 03 Grid1_0,Caserne 03 Grid1_0,2,2018 Q4,Vol dans / sur véhicule à moteur
27,2018 Q4,Caserne 03 Grid1_0,Caserne 03 Grid1_0,1,2018 Q4,Vols qualifiés
33,2019 Q1,Caserne 03 Grid1_0,Caserne 03 Grid1_0,7,2019 Q1,Introduction
33,2019 Q1,Caserne 03 Grid1_0,Caserne 03 Grid1_0,2,2019 Q1,Méfait
33,2019 Q1,Caserne 03 Grid1_0,Caserne 03 Grid1_0,2,2019 Q1,Vol de véhicule à moteur
26,2019 Q2,Caserne 03 Grid1_0,Caserne 03 Grid1_0,7,2019 Q2,Introduction
26,2019 Q2,Caserne 03 Grid1_0,Caserne 03 Grid1_0,1,2019 Q2,Méfait
26,2019 Q2,Caserne 03 Grid1_0,Caserne 03 Grid1_0,2,2019 Q2,Vol dans / sur véhicule à moteur
26,2019 Q2,Caserne 03 Grid1_0,Caserne 03 Grid1_0,1,2019 Q2,Vol de véhicule à moteur
31,2019 Q3,Caserne 03 Grid1_0,Caserne 03 Grid1_0,5,2019 Q3,Introduction
31,2019 Q3,Caserne 03 Grid1_0,Caserne 03 Grid1_0,9,2019 Q3,Méfait
31,2019 Q3,Caserne 03 Grid1_0,Caserne 03 Grid1_0,13,2019 Q3,Vol dans / sur véhicule à moteur
31,2019 Q3,Caserne 03 Grid1_0,Caserne 03 Grid1_0,1,2019 Q3,Vol de véhicule à moteur
31,2019 Q3,Caserne 03 Grid1_0,Caserne 03 Grid1_0,2,2019 Q3,Vols qualifiés
23,2019 Q4,Caserne 03 Grid1_0,Caserne 03 Grid1_0,4,2019 Q4,Introduction
23,2019 Q4,Caserne 03 Grid1_0,Caserne 03 Grid1_0,4,2019 Q4,Méfait
23,2019 Q4,Caserne 03 Grid1_0,Caserne 03 Grid1_0,3,2019 Q4,Vol dans / sur véhicule à moteur
23,2019 Q4,Caserne 03 Grid1_0,Caserne 03 Grid1_0,2,2019 Q4,Vol de véhicule à moteur
16,2020 Q1,Caserne 03 Grid1_0,Caserne 03 Grid1_0,1,2020 Q1,Introduction
16,2020 Q1,Caserne 03 Grid1_0,Caserne 03 Grid1_0,1,2020 Q1,Méfait
16,2020 Q1,Caserne 03 Grid1_0,Caserne 03 Grid1_0,1,2020 Q1,Vol dans / sur véhicule à moteur
16,2020 Q1,Caserne 03 Grid1_0,Caserne 03 Grid1_0,1,2020 Q1,Vol de véhicule à moteur
16,2020 Q1,Caserne 03 Grid1_0,Caserne 03 Grid1_0,1,2020 Q1,Vols qualifiés
14,2020 Q2,Caserne 03 Grid1_0,Caserne 03 Grid1_0,10,2020 Q2,Introduction
14,2020 Q2,Caserne 03 Grid1_0,Caserne 03 Grid1_0,6,2020 Q2,Méfait
14,2020 Q2,Caserne 03 Grid1_0,Caserne 03 Grid1_0,1,2020 Q2,Vol dans / sur véhicule à moteur
14,2020 Q2,Caserne 03 Grid1_0,Caserne 03 Grid1_0,1,2020 Q2,Vol de véhicule à moteur
36,2020 Q3,Caserne 03 Grid1_0,Caserne 03 Grid1_0,6,2020 Q3,Introduction
36,2020 Q3,Caserne 03 Grid1_0,Caserne 03 Grid1_0,2,2020 Q3,Méfait
36,2020 Q3,Caserne 03 Grid1_0,Caserne 03 Grid1_0,2,2020 Q3,Vol dans / sur véhicule à moteur
10,2020 Q4,Caserne 03 Grid1_0,Caserne 03 Grid1_0,7,2020 Q4,Introduction
10,2020 Q4,Caserne 03 Grid1_0,Caserne 03 Grid1_0,3,2020 Q4,Méfait
10,2020 Q4,Caserne 03 Grid1_0,Caserne 03 Grid1_0,6,2020 Q4,Vol dans / sur véhicule à moteur
10,2020 Q4,Caserne 03 Grid1_0,Caserne 03 Grid1_0,4,2020 Q4,Vol de véhicule à moteur
20,2021 Q1,Caserne 03 Grid1_0,Caserne 03 Grid1_0,5,2021 Q1,Introduction
20,2021 Q1,Caserne 03 Grid1_0,Caserne 03 Grid1_0,3,2021 Q1,Méfait
36,2021 Q2,Caserne 03 Grid1_0,Caserne 03 Grid1_0,8,2021 Q2,Introduction
36,2021 Q2,Caserne 03 Grid1_0,Caserne 03 Grid1_0,5,2021 Q2,Méfait
36,2021 Q2,Caserne 03 Grid1_0,Caserne 03 Grid1_0,3,2021 Q2,Vol dans / sur véhicule à moteur
36,2021 Q2,Caserne 03 Grid1_0,Caserne 03 Grid1_0,1,2021 Q2,Vol de véhicule à moteur
38,2021 Q3,Caserne 03 Grid1_0,Caserne 03 Grid1_0,7,2021 Q3,Introduction
38,2021 Q3,Caserne 03 Grid1_0,Caserne 03 Grid1_0,2,2021 Q3,Méfait
38,2021 Q3,Caserne 03 Grid1_0,Caserne 03 Grid1_0,1,2021 Q3,Vol dans / sur véhicule à moteur
38,2021 Q3,Caserne 03 Grid1_0,Caserne 03 Grid1_0,4,2021 Q3,Vol de véhicule à moteur
19,2021 Q4,Caserne 03 Grid1_0,Caserne 03 Grid1_0,2,2021 Q4,Introduction
19,2021 Q4,Caserne 03 Grid1_0,Caserne 03 Grid1_0,2,2021 Q4,Méfait
19,2021 Q4,Caserne 03 Grid1_0,Caserne 03 Grid1_0,1,2021 Q4,Vol dans / sur véhicule à moteur
19,2021 Q4,Caserne 03 Grid1_0,Caserne 03 Grid1_0,4,2021 Q4,Vol de véhicule à moteur
19,2021 Q4,Caserne 03 Grid1_0,Caserne 03 Grid1_0,1,2021 Q4,Vols qualifiés
36,2022 Q1,Caserne 03 Grid1_0,Caserne 03 Grid1_0,5,2022 Q1,Introduction
36,2022 Q1,Caserne 03 Grid1_0,Caserne 03 Grid1_0,1,2022 Q1,Méfait
36,2022 Q1,Caserne 03 Grid1_0,Caserne 03 Grid1_0,4,2022 Q1,Vol de véhicule à moteur
27,2022 Q2,Caserne 03 Grid1_0,Caserne 03 Grid1_0,8,2022 Q2,Introduction
27,2022 Q2,Caserne 03 Grid1_0,Caserne 03 Grid1_0,6,2022 Q2,Méfait
27,2022 Q2,Caserne 03 Grid1_0,Caserne 03 Grid1_0,16,2022 Q2,Vol dans / sur véhicule à moteur
27,2022 Q2,Caserne 03 Grid1_0,Caserne 03 Grid1_0,6,2022 Q2,Vol de véhicule à moteur
27,2022 Q2,Caserne 03 Grid1_0,Caserne 03 Grid1_0,1,2022 Q2,Vols qualifiés
2,2016 Q3,Caserne 04 Grid0_1,Caserne 04 Grid0_1,1,2016 Q3,Vol de véhicule à moteur
2,2016 Q4,Caserne 04 Grid0_1,Caserne 04 Grid0_1,3,2016 Q4,Méfait
1,2019 Q4,Caserne 04 Grid0_1,Caserne 04 Grid0_1,1,2019 Q4,Vol dans / sur véhicule à moteur
2,2022 Q2,Caserne 04 Grid0_1,Caserne 04 Grid0_1,1,2022 Q2,Vol de véhicule à moteur
9,2015 Q1,Caserne 04 Grid1_0,Caserne 04 Grid1_0,1,2015 Q1,Introduction
9,2015 Q1,Caserne 04 Grid1_0,Caserne 04 Grid1_0,4,2015 Q1,Méfait
9,2015 Q1,Caserne 04 Grid1_0,Caserne 04 Grid1_0,2,2015 Q1,Vol dans / sur véhicule à moteur
9,2015 Q1,Caserne 04 Grid1_0,Caserne 04 Grid1_0,2,2015 Q1,Vol de véhicule à moteur
9,2015 Q1,Caserne 04 Grid1_0,Caserne 04 Grid1_0,1,2015 Q1,Vols qualifiés
10,2015 Q2,Caserne 04 Grid1_0,Caserne 04 Grid1_0,1,2015 Q2,Introduction
10,2015 Q2,Caserne 04 Grid1_0,Caserne 04 Grid1_0,7,2015 Q2,Méfait
10,2015 Q2,Caserne 04 Grid1_0,Caserne 04 Grid1_0,5,2015 Q2,Vol dans / sur véhicule à moteur
10,2015 Q2,Caserne 04 Grid1_0,Caserne 04 Grid1_0,1,2015 Q2,Vol de véhicule à moteur
12,2015 Q3,Caserne 04 Grid1_0,Caserne 04 Grid1_0,4,2015 Q3,Introduction
12,2015 Q3,Caserne 04 Grid1_0,Caserne 04 Grid1_0,8,2015 Q3,Méfait
12,2015 Q3,Caserne 04 Grid1_0,Caserne 04 Grid1_0,2,2015 Q3,Vol dans / sur véhicule à moteur
12,2015 Q3,Caserne 04 Grid1_0,Caserne 04 Grid1_0,2,2015 Q3,Vol de véhicule à moteur
12,2015 Q3,Caserne 04 Grid1_0,Caserne 04 Grid1_0,1,2015 Q3,Vols qualifiés
11,2015 Q4,Caserne 04 Grid1_0,Caserne 04 Grid1_0,1,2015 Q4,Introduction
11,2015 Q4,Caserne 04 Grid1_0,Caserne 04 Grid1_0,2,2015 Q4,Méfait
11,2015 Q4,Caserne 04 Grid1_0,Caserne 04 Grid1_0,3,2015 Q4,Vol dans / sur véhicule à moteur
11,2015 Q4,Caserne 04 Grid1_0,Caserne 04 Grid1_0,2,2015 Q4,Vols qualifiés
15,2016 Q1,Caserne 04 Grid1_0,Caserne 04 Grid1_0,4,2016 Q1,Introduction
15,2016 Q1,Caserne 04 Grid1_0,Caserne 04 Grid1_0,5,2016 Q1,Vol dans / sur véhicule à moteur
15,2016 Q1,Caserne 04 Grid1_0,Caserne 04 Grid1_0,1,2016 Q1,Vol de véhicule à moteur
15,2016 Q1,Caserne 04 Grid1_0,Caserne 04 Grid1_0,3,2016 Q1,Vols qualifiés
12,2016 Q2,Caserne 04 Grid1_0,Caserne 04 Grid1_0,6,2016 Q2,Introduction
12,2016 Q2,Caserne 04 Grid1_0,Caserne 04 Grid1_0,5,2016 Q2,Vol dans / sur véhicule à moteur
12,2016 Q2,Caserne 04 Grid1_0,Caserne 04 Grid1_0,2,2016 Q2,Vol de véhicule à moteur
12,2016 Q2,Caserne 04 Grid1_0,Caserne 04 Grid1_0,2,2016 Q2,Vols qualifiés
13,2016 Q3,Caserne 04 Grid1_0,Caserne 04 Grid1_0,2,2016 Q3,Introduction
13,2016 Q3,Caserne 04 Grid1_0,Caserne 04 Grid1_0,3,2016 Q3,Méfait
13,2016 Q3,Caserne 04 Grid1_0,Caserne 04 Grid1_0,1,2016 Q3,Vol dans / sur véhicule à moteur
13,2016 Q3,Caserne 04 Grid1_0,Caserne 04 Grid1_0,3,2016 Q3,Vol de véhicule à moteur
13,2016 Q3,Caserne 04 Grid1_0,Caserne 04 Grid1_0,1,2016 Q3,Vols qualifiés
7,2016 Q4,Caserne 04 Grid1_0,Caserne 04 Grid1_0,3,2016 Q4,Introduction
7,2016 Q4,Caserne 04 Grid1_0,Caserne 04 Grid1_0,2,2016 Q4,Méfait
7,2016 Q4,Caserne 04 Grid1_0,Caserne 04 Grid1_0,2,2016 Q4,Vol dans / sur véhicule à moteur
7,2016 Q4,Caserne 04 Grid1_0,Caserne 04 Grid1_0,1,2016 Q4,Vols qualifiés
16,2017 Q1,Caserne 04 Grid1_0,Caserne 04 Grid1_0,6,2017 Q1,Introduction
16,2017 Q1,Caserne 04 Grid1_0,Caserne 04 Grid1_0,2,2017 Q1,Méfait
16,2017 Q1,Caserne 04 Grid1_0,Caserne 04 Grid1_0,5,2017 Q1,Vol dans / sur véhicule à moteur
16,2017 Q1,Caserne 04 Grid1_0,Caserne 04 Grid1_0,1,2017 Q1,Vol de véhicule à moteur
16,2017 Q1,Caserne 04 Grid1_0,Caserne 04 Grid1_0,2,2017 Q1,Vols qualifiés
13,2017 Q2,Caserne 04 Grid1_0,Caserne 04 Grid1_0,4,2017 Q2,Introduction
13,2017 Q2,Caserne 04 Grid1_0,Caserne 04 Grid1_0,3,2017 Q2,Méfait
13,2017 Q2,Caserne 04 Grid1_0,Caserne 04 Grid1_0,5,2017 Q2,Vol dans / sur véhicule à moteur
13,2017 Q2,Caserne 04 Grid1_0,Caserne 04 Grid1_0,2,2017 Q2,Vol de véhicule à moteur
11,2017 Q3,Caserne 04 Grid1_0,Caserne 04 Grid1_0,2,2017 Q3,Introduction
11,2017 Q3,Caserne 04 Grid1_0,Caserne 04 Grid1_0,5,2017 Q3,Méfait
11,2017 Q3,Caserne 04 Grid1_0,Caserne 04 Grid1_0,3,2017 Q3,Vol dans / sur véhicule à moteur
11,2017 Q3,Caserne 04 Grid1_0,Caserne 04 Grid1_0,3,2017 Q3,Vol de véhicule à moteur
11,2017 Q4,Caserne 04 Grid1_0,Caserne 04 Grid1_0,7,2017 Q4,Introduction
11,2017 Q4,Caserne 04 Grid1_0,Caserne 04 Grid1_0,4,2017 Q4,Méfait
11,2017 Q4,Caserne 04 Grid1_0,Caserne 04 Grid1_0,4,2017 Q4,Vol dans / sur véhicule à moteur
11,2017 Q4,Caserne 04 Grid1_0,Caserne 04 Grid1_0,3,2017 Q4,Vol de véhicule à moteur
7,2018 Q1,Caserne 04 Grid1_0,Caserne 04 Grid1_0,5,2018 Q1,Introduction
7,2018 Q1,Caserne 04 Grid1_0,Caserne 04 Grid1_0,2,2018 Q1,Méfait
7,2018 Q1,Caserne 04 Grid1_0,Caserne 04 Grid1_0,4,2018 Q1,Vol dans / sur véhicule à moteur
7,2018 Q1,Caserne 04 Grid1_0,Caserne 04 Grid1_0,1,2018 Q1,Vol de véhicule à moteur
15,2018 Q2,Caserne 04 Grid1_0,Caserne 04 Grid1_0,1,2018 Q2,Introduction
15,2018 Q2,Caserne 04 Grid1_0,Caserne 04 Grid1_0,2,2018 Q2,Méfait
15,2018 Q2,Caserne 04 Grid1_0,Caserne 04 Grid1_0,5,2018 Q2,Vol dans / sur véhicule à moteur
15,2018 Q2,Caserne 04 Grid1_0,Caserne 04 Grid1_0,4,2018 Q2,Vol de véhicule à moteur
15,2018 Q2,Caserne 04 Grid1_0,Caserne 04 Grid1_0,1,2018 Q2,Vols qualifiés
14,2018 Q3,Caserne 04 Grid1_0,Caserne 04 Grid1_0,2,2018 Q3,Introduction
14,2018 Q3,Caserne 04 Grid1_0,Caserne 04 Grid1_0,3,2018 Q3,Méfait
14,2018 Q3,Caserne 04 Grid1_0,Caserne 04 Grid1_0,1,2018 Q3,Vol dans / sur véhicule à moteur
14,2018 Q3,Caserne 04 Grid1_0,Caserne 04 Grid1_0,1,2018 Q3,Vol de véhicule à moteur
8,2018 Q4,Caserne 04 Grid1_0,Caserne 04 Grid1_0,1,2018 Q4,Introduction
8,2018 Q4,Caserne 04 Grid1_0,Caserne 04 Grid1_0,10,2018 Q4,Vol dans / sur véhicule à moteur
8,2018 Q4,Caserne 04 Grid1_0,Caserne 04 Grid1_0,1,2018 Q4,Vol de véhicule à moteur
20,2019 Q1,Caserne 04 Grid1_0,Caserne 04 Grid1_0,5,2019 Q1,Introduction
20,2019 Q1,Caserne 04 Grid1_0,Caserne 04 Grid1_0,1,2019 Q1,Méfait
20,2019 Q1,Caserne 04 Grid1_0,Caserne 04 Grid1_0,7,2019 Q1,Vol dans / sur véhicule à moteur
9,2019 Q2,Caserne 04 Grid1_0,Caserne 04 Grid1_0,2,2019 Q2,Introduction
9,2019 Q2,Caserne 04 Grid1_0,Caserne 04 Grid1_0,2,2019 Q2,Méfait
9,2019 Q2,Caserne 04 Grid1_0,Caserne 04 Grid1_0,4,2019 Q2,Vol dans / sur véhicule à moteur
9,2019 Q2,Caserne 04 Grid1_0,Caserne 04 Grid1_0,2,2019 Q2,Vol de véhicule à moteur
9,2019 Q2,Caserne 04 Grid1_0,Caserne 04 Grid1_0,2,2019 Q2,Vols qualifiés
14,2019 Q3,Caserne 04 Grid1_0,Caserne 04 Grid1_0,5,2019 Q3,Introduction
14,2019 Q3,Caserne 04 Grid1_0,Caserne 04 Grid1_0,5,2019 Q3,Vol dans / sur véhicule à moteur
14,2019 Q3,Caserne 04 Grid1_0,Caserne 04 Grid1_0,2,2019 Q3,Vol de véhicule à moteur
14,2019 Q3,Caserne 04 Grid1_0,Caserne 04 Grid1_0,1,2019 Q3,Vols qualifiés
9,2019 Q4,Caserne 04 Grid1_0,Caserne 04 Grid1_0,2,2019 Q4,Introduction
9,2019 Q4,Caserne 04 Grid1_0,Caserne 04 Grid1_0,2,2019 Q4,Vol dans / sur véhicule à moteur
9,2019 Q4,Caserne 04 Grid1_0,Caserne 04 Grid1_0,3,2019 Q4,Vol de véhicule à moteur
9,2019 Q4,Caserne 04 Grid1_0,Caserne 04 Grid1_0,1,2019 Q4,Vols qualifiés
10,2020 Q1,Caserne 04 Grid1_0,Caserne 04 Grid1_0,1,2020 Q1,Introduction
10,2020 Q1,Caserne 04 Grid1_0,Caserne 04 Grid1_0,1,2020 Q1,Méfait
10,2020 Q1,Caserne 04 Grid1_0,Caserne 04 Grid1_0,5,2020 Q1,Vol dans / sur véhicule à moteur
10,2020 Q1,Caserne 04 Grid1_0,Caserne 04 Grid1_0,3,2020 Q1,Vol de véhicule à moteur
10,2020 Q1,Caserne 04 Grid1_0,Caserne 04 Grid1_0,3,2020 Q1,Vols qualifiés
19,2020 Q2,Caserne 04 Grid1_0,Caserne 04 Grid1_0,1,2020 Q2,Introduction
19,2020 Q2,Caserne 04 Grid1_0,Caserne 04 Grid1_0,1,2020 Q2,Méfait
19,2020 Q2,Caserne 04 Grid1_0,Caserne 04 Grid1_0,3,2020 Q2,Vol dans / sur véhicule à moteur
19,2020 Q2,Caserne 04 Grid1_0,Caserne 04 Grid1_0,4,2020 Q2,Vol de véhicule à moteur
8,2020 Q3,Caserne 04 Grid1_0,Caserne 04 Grid1_0,3,2020 Q3,Introduction
8,2020 Q3,Caserne 04 Grid1_0,Caserne 04 Grid1_0,3,2020 Q3,Méfait
8,2020 Q3,Caserne 04 Grid1_0,Caserne 04 Grid1_0,2,2020 Q3,Vols qualifiés
6,2020 Q4,Caserne 04 Grid1_0,Caserne 04 Grid1_0,1,2020 Q4,Introduction
6,2020 Q4,Caserne 04 Grid1_0,Caserne 04 Grid1_0,3,2020 Q4,Méfait
6,2020 Q4,Caserne 04 Grid1_0,Caserne 04 Grid1_0,6,2020 Q4,Vol dans / sur véhicule à moteur
8,2021 Q1,Caserne 04 Grid1_0,Caserne 04 Grid1_0,1,2021 Q1,Méfait
8,2021 Q1,Caserne 04 Grid1_0,Caserne 04 Grid1_0,1,2021 Q1,Vol dans / sur véhicule à moteur
11,2021 Q2,Caserne 04 Grid1_0,Caserne 04 Grid1_0,1,2021 Q2,Introduction
17,2021 Q3,Caserne 04 Grid1_0,Caserne 04 Grid1_0,1,2021 Q3,Méfait
17,2021 Q3,Caserne 04 Grid1_0,Caserne 04 Grid1_0,2,2021 Q3,Vol dans / sur véhicule à moteur
17,2021 Q3,Caserne 04 Grid1_0,Caserne 04 Grid1_0,1,2021 Q3,Vol de véhicule à moteur
11,2021 Q4,Caserne 04 Grid1_0,Caserne 04 Grid1_0,2,2021 Q4,Introduction
11,2021 Q4,Caserne 04 Grid1_0,Caserne 04 Grid1_0,2,2021 Q4,Méfait
11,2021 Q4,Caserne 04 Grid1_0,Caserne 04 Grid1_0,7,2021 Q4,Vol dans / sur véhicule à moteur
11,2021 Q4,Caserne 04 Grid1_0,Caserne 04 Grid1_0,6,2021 Q4,Vol de véhicule à moteur
10,2022 Q1,Caserne 04 Grid1_0,Caserne 04 Grid1_0,1,2022 Q1,Introduction
10,2022 Q1,Caserne 04 Grid1_0,Caserne 04 Grid1_0,3,2022 Q1,Méfait
10,2022 Q1,Caserne 04 Grid1_0,Caserne 04 Grid1_0,1,2022 Q1,Vol dans / sur véhicule à moteur
10,2022 Q1,Caserne 04 Grid1_0,Caserne 04 Grid1_0,3,2022 Q1,Vol de véhicule à moteur
10,2022 Q1,Caserne 04 Grid1_0,Caserne 04 Grid1_0,1,2022 Q1,Vols qualifiés
6,2022 Q2,Caserne 04 Grid1_0,Caserne 04 Grid1_0,1,2022 Q2,Méfait
6,2022 Q2,Caserne 04 Grid1_0,Caserne 04 Grid1_0,2,2022 Q2,Vol dans / sur véhicule à moteur
6,2022 Q2,Caserne 04 Grid1_0,Caserne 04 Grid1_0,4,2022 Q2,Vol de véhicule à moteur
2,2015 Q2,Caserne 04 Grid1_1,Caserne 04 Grid1_1,1,2015 Q2,Introduction
2,2015 Q2,Caserne 04 Grid1_1,Caserne 04 Grid1_1,4,2015 Q2,Méfait
2,2015 Q2,Caserne 04 Grid1_1,Caserne 04 Grid1_1,3,2015 Q2,Vol dans / sur véhicule à moteur
2,2015 Q2,Caserne 04 Grid1_1,Caserne 04 Grid1_1,1,2015 Q2,Vols qualifiés
3,2015 Q4,Caserne 04 Grid1_1,Caserne 04 Grid1_1,1,2015 Q4,Méfait
3,2015 Q4,Caserne 04 Grid1_1,Caserne 04 Grid1_1,2,2015 Q4,Vol dans / sur véhicule à moteur
3,2015 Q4,Caserne 04 Grid1_1,Caserne 04 Grid1_1,3,2015 Q4,Vols qualifiés
1,2016 Q1,Caserne 04 Grid1_1,Caserne 04 Grid1_1,1,2016 Q1,Méfait
1,2016 Q1,Caserne 04 Grid1_1,Caserne 04 Grid1_1,1,2016 Q1,Vol dans / sur véhicule à moteur
4,2016 Q2,Caserne 04 Grid1_1,Caserne 04 Grid1_1,1,2016 Q2,Méfait
4,2016 Q2,Caserne 04 Grid1_1,Caserne 04 Grid1_1,1,2016 Q2,Vol dans / sur véhicule à moteur
4,2016 Q2,Caserne 04 Grid1_1,Caserne 04 Grid1_1,3,2016 Q2,Vols qualifiés
3,2016 Q3,Caserne 04 Grid1_1,Caserne 04 Grid1_1,2,2016 Q3,Méfait
3,2016 Q4,Caserne 04 Grid1_1,Caserne 04 Grid1_1,1,2016 Q4,Introduction
3,2016 Q4,Caserne 04 Grid1_1,Caserne 04 Grid1_1,1,2016 Q4,Méfait
3,2016 Q4,Caserne 04 Grid1_1,Caserne 04 Grid1_1,2,2016 Q4,Vol dans / sur véhicule à moteur
3,2016 Q4,Caserne 04 Grid1_1,Caserne 04 Grid1_1,1,2016 Q4,Vol de véhicule à moteur
3,2016 Q4,Caserne 04 Grid1_1,Caserne 04 Grid1_1,1,2016 Q4,Vols qualifiés
4,2017 Q1,Caserne 04 Grid1_1,Caserne 04 Grid1_1,4,2017 Q1,Méfait
4,2017 Q1,Caserne 04 Grid1_1,Caserne 04 Grid1_1,3,2017 Q1,Vol dans / sur véhicule à moteur
5,2017 Q2,Caserne 04 Grid1_1,Caserne 04 Grid1_1,1,2017 Q2,Introduction
5,2017 Q2,Caserne 04 Grid1_1,Caserne 04 Grid1_1,3,2017 Q2,Méfait
5,2017 Q2,Caserne 04 Grid1_1,Caserne 04 Grid1_1,2,2017 Q2,Vol dans / sur véhicule à moteur
3,2017 Q3,Caserne 04 Grid1_1,Caserne 04 Grid1_1,2,2017 Q3,Vol dans / sur véhicule à moteur
3,2017 Q3,Caserne 04 Grid1_1,Caserne 04 Grid1_1,1,2017 Q3,Vol de véhicule à moteur
3,2018 Q1,Caserne 04 Grid1_1,Caserne 04 Grid1_1,2,2018 Q1,Introduction
3,2018 Q1,Caserne 04 Grid1_1,Caserne 04 Grid1_1,2,2018 Q1,Méfait
3,2018 Q1,Caserne 04 Grid1_1,Caserne 04 Grid1_1,5,2018 Q1,Vol dans / sur véhicule à moteur
3,2018 Q1,Caserne 04 Grid1_1,Caserne 04 Grid1_1,2,2018 Q1,Vol de véhicule à moteur
3,2018 Q1,Caserne 04 Grid1_1,Caserne 04 Grid1_1,1,2018 Q1,Vols qualifiés
7,2018 Q2,Caserne 04 Grid1_1,Caserne 04 Grid1_1,1,2018 Q2,Introduction
7,2018 Q2,Caserne 04 Grid1_1,Caserne 04 Grid1_1,4,2018 Q2,Méfait
7,2018 Q2,Caserne 04 Grid1_1,Caserne 04 Grid1_1,3,2018 Q2,Vol dans / sur véhicule à moteur
7,2018 Q2,Caserne 04 Grid1_1,Caserne 04 Grid1_1,1,2018 Q2,Vol de véhicule à moteur
4,2018 Q3,Caserne 04 Grid1_1,Caserne 04 Grid1_1,1,2018 Q3,Vol dans / sur véhicule à moteur
4,2018 Q3,Caserne 04 Grid1_1,Caserne 04 Grid1_1,1,2018 Q3,Vol de véhicule à moteur
4,2018 Q3,Caserne 04 Grid1_1,Caserne 04 Grid1_1,3,2018 Q3,Vols qualifiés
5,2018 Q4,Caserne 04 Grid1_1,Caserne 04 Grid1_1,2,2018 Q4,Vol dans / sur véhicule à moteur
1,2019 Q1,Caserne 04 Grid1_1,Caserne 04 Grid1_1,1,2019 Q1,Introduction
1,2019 Q1,Caserne 04 Grid1_1,Caserne 04 Grid1_1,2,2019 Q1,Vols qualifiés
7,2019 Q2,Caserne 04 Grid1_1,Caserne 04 Grid1_1,1,2019 Q2,Introduction
7,2019 Q2,Caserne 04 Grid1_1,Caserne 04 Grid1_1,1,2019 Q2,Méfait
7,2019 Q2,Caserne 04 Grid1_1,Caserne 04 Grid1_1,1,2019 Q2,Vols qualifiés
3,2019 Q3,Caserne 04 Grid1_1,Caserne 04 Grid1_1,1,2019 Q3,Introduction
3,2019 Q3,Caserne 04 Grid1_1,Caserne 04 Grid1_1,4,2019 Q3,Méfait
5,2019 Q4,Caserne 04 Grid1_1,Caserne 04 Grid1_1,4,2019 Q4,Méfait
1,2020 Q1,Caserne 04 Grid1_1,Caserne 04 Grid1_1,4,2020 Q1,Méfait
1,2020 Q1,Caserne 04 Grid1_1,Caserne 04 Grid1_1,2,2020 Q1,Vol dans / sur véhicule à moteur
4,2020 Q2,Caserne 04 Grid1_1,Caserne 04 Grid1_1,2,2020 Q2,Méfait
4,2020 Q2,Caserne 04 Grid1_1,Caserne 04 Grid1_1,1,2020 Q2,Vol dans / sur véhicule à moteur
4,2020 Q2,Caserne 04 Grid1_1,Caserne 04 Grid1_1,1,2020 Q2,Vols qualifiés
3,2020 Q3,Caserne 04 Grid1_1,Caserne 04 Grid1_1,3,2020 Q3,Vol dans / sur véhicule à moteur
3,2020 Q3,Caserne 04 Grid1_1,Caserne 04 Grid1_1,2,2020 Q3,Vol de véhicule à moteur
3,2020 Q3,Caserne 04 Grid1_1,Caserne 04 Grid1_1,1,2020 Q3,Vols qualifiés
1,2020 Q4,Caserne 04 Grid1_1,Caserne 04 Grid1_1,3,2020 Q4,Méfait
1,2020 Q4,Caserne 04 Grid1_1,Caserne 04 Grid1_1,3,2020 Q4,Vol de véhicule à moteur
1,2020 Q4,Caserne 04 Grid1_1,Caserne 04 Grid1_1,2,2020 Q4,Vols qualifiés
1,2021 Q1,Caserne 04 Grid1_1,Caserne 04 Grid1_1,3,2021 Q1,Méfait
1,2021 Q1,Caserne 04 Grid1_1,Caserne 04 Grid1_1,1,2021 Q1,Vols qualifiés
1,2021 Q2,Caserne 04 Grid1_1,Caserne 04 Grid1_1,1,2021 Q2,Vol dans / sur véhicule à moteur
