Key,Count,quarter
Caserne 08 Grid4_1,3,2018 Q2
Caserne 08 Grid4_1,9,2018 Q3
Caserne 08 Grid4_1,6,2018 Q4
Caserne 08 Grid4_1,8,2019 Q1
Caserne 08 Grid4_1,6,2019 Q2
Caserne 08 Grid4_1,5,2019 Q3
Caserne 08 Grid4_1,12,2019 Q4
Caserne 08 Grid4_1,12,2020 Q1
Caserne 08 Grid4_1,10,2020 Q2
Caserne 08 Grid4_1,5,2020 Q3
Caserne 08 Grid4_1,7,2020 Q4
Caserne 08 Grid4_1,2,2021 Q1
Caserne 08 Grid4_1,7,2021 Q2
Caserne 08 Grid4_1,7,2021 Q3
Caserne 08 Grid4_1,10,2021 Q4
Caserne 08 Grid4_1,4,2022 Q1
Caserne 08 Grid4_1,1,2022 Q2
Caserne 08 Grid4_2,2,2015 Q3
Caserne 08 Grid4_2,2,2016 Q1
Caserne 08 Grid4_2,1,2016 Q2
Caserne 08 Grid4_2,3,2018 Q2
Caserne 08 Grid4_2,2,2020 Q3
Caserne 08 Grid4_2,1,2021 Q3
Caserne 08 Grid4_2,1,2022 Q2
Caserne 08 Grid4_3,2,2015 Q1
Caserne 08 Grid4_3,2,2015 Q3
Caserne 08 Grid4_3,1,2015 Q4
Caserne 08 Grid4_3,1,2018 Q3
Caserne 08 Grid4_3,1,2020 Q3
Caserne 08 Grid4_3,1,2021 Q1
Caserne 08 Grid4_3,1,2021 Q3
Caserne 08 Grid4_3,1,2021 Q4
Caserne 08 Grid4_4,1,2015 Q1
Caserne 08 Grid4_4,4,2015 Q2
Caserne 08 Grid4_4,1,2015 Q4
Caserne 08 Grid4_4,1,2016 Q1
Caserne 08 Grid4_4,2,2016 Q2
Caserne 08 Grid4_4,1,2016 Q3
Caserne 08 Grid4_4,2,2016 Q4
Caserne 08 Grid4_4,2,2017 Q1
Caserne 08 Grid4_4,3,2017 Q3
Caserne 08 Grid4_4,3,2018 Q2
Caserne 08 Grid4_4,2,2018 Q3
Caserne 08 Grid4_4,1,2018 Q4
Caserne 08 Grid4_4,4,2019 Q1
Caserne 08 Grid4_4,2,2019 Q3
Caserne 08 Grid4_4,7,2019 Q4
Caserne 08 Grid4_4,1,2020 Q1
Caserne 08 Grid4_4,1,2020 Q2
Caserne 08 Grid4_4,3,2020 Q3
Caserne 08 Grid4_4,2,2020 Q4
Caserne 08 Grid4_4,2,2021 Q1
Caserne 08 Grid4_4,2,2021 Q2
Caserne 08 Grid4_4,11,2021 Q3
Caserne 08 Grid4_4,2,2021 Q4
Caserne 08 Grid4_4,3,2022 Q2
Caserne 08 Grid5_1,9,2015 Q1
Caserne 08 Grid5_1,3,2015 Q2
Caserne 08 Grid5_1,5,2015 Q3
Caserne 08 Grid5_1,8,2015 Q4
Caserne 08 Grid5_1,6,2016 Q1
Caserne 08 Grid5_1,9,2016 Q2
Caserne 08 Grid5_1,9,2016 Q3
Caserne 08 Grid5_1,9,2016 Q4
Caserne 08 Grid5_1,7,2017 Q1
Caserne 08 Grid5_1,8,2017 Q2
Caserne 08 Grid5_1,6,2017 Q3
Caserne 08 Grid5_1,7,2017 Q4
Caserne 08 Grid5_1,6,2018 Q1
Caserne 08 Grid5_1,6,2018 Q2
Caserne 08 Grid5_1,8,2018 Q3
Caserne 08 Grid5_1,12,2018 Q4
Caserne 08 Grid5_1,4,2019 Q1
Caserne 08 Grid5_1,7,2019 Q2
Caserne 08 Grid5_1,5,2019 Q3
Caserne 08 Grid5_1,6,2019 Q4
Caserne 08 Grid5_1,7,2020 Q1
Caserne 08 Grid5_1,3,2020 Q2
Caserne 08 Grid5_1,3,2020 Q3
Caserne 08 Grid5_1,1,2020 Q4
Caserne 08 Grid5_1,3,2021 Q1
Caserne 08 Grid5_1,5,2021 Q2
Caserne 08 Grid5_1,5,2021 Q3
Caserne 08 Grid5_1,5,2021 Q4
Caserne 08 Grid5_1,11,2022 Q1
Caserne 08 Grid5_1,5,2022 Q2
Caserne 08 Grid5_2,6,2015 Q1
Caserne 08 Grid5_2,3,2015 Q2
Caserne 08 Grid5_2,1,2015 Q3
Caserne 08 Grid5_2,3,2015 Q4
Caserne 08 Grid5_2,6,2016 Q1
Caserne 08 Grid5_2,3,2016 Q2
Caserne 08 Grid5_2,7,2016 Q3
Caserne 08 Grid5_2,4,2016 Q4
Caserne 08 Grid5_2,1,2017 Q1
Caserne 08 Grid5_2,4,2017 Q2
Caserne 08 Grid5_2,6,2017 Q3
Caserne 08 Grid5_2,3,2017 Q4
Caserne 08 Grid5_2,2,2018 Q1
Caserne 08 Grid5_2,2,2018 Q2
Caserne 08 Grid5_2,3,2018 Q3
Caserne 08 Grid5_2,2,2019 Q1
Caserne 08 Grid5_2,1,2019 Q2
Caserne 08 Grid5_2,2,2019 Q3
Caserne 08 Grid5_2,4,2019 Q4
Caserne 08 Grid5_2,3,2020 Q1
Caserne 08 Grid5_2,3,2020 Q2
Caserne 08 Grid5_2,2,2020 Q3
Caserne 08 Grid5_2,2,2020 Q4
Caserne 08 Grid5_2,6,2021 Q1
Caserne 08 Grid5_2,2,2021 Q2
Caserne 08 Grid5_2,5,2021 Q3
Caserne 08 Grid5_2,8,2021 Q4
Caserne 08 Grid5_2,6,2022 Q1
Caserne 08 Grid5_2,4,2022 Q2
Caserne 09 Grid0_1,6,2015 Q1
Caserne 09 Grid0_1,16,2015 Q2
Caserne 09 Grid0_1,12,2015 Q3
Caserne 09 Grid0_1,18,2015 Q4
Caserne 09 Grid0_1,8,2016 Q1
Caserne 09 Grid0_1,5,2016 Q2
Caserne 09 Grid0_1,7,2016 Q3
Caserne 09 Grid0_1,6,2016 Q4
Caserne 09 Grid0_1,9,2017 Q1
Caserne 09 Grid0_1,14,2017 Q2
Caserne 09 Grid0_1,19,2017 Q3
Caserne 09 Grid0_1,10,2017 Q4
Caserne 09 Grid0_1,12,2018 Q1
Caserne 09 Grid0_1,8,2018 Q2
Caserne 09 Grid0_1,6,2018 Q3
Caserne 09 Grid0_1,14,2018 Q4
Caserne 09 Grid0_1,14,2019 Q1
Caserne 09 Grid0_1,9,2019 Q2
Caserne 09 Grid0_1,7,2019 Q3
Caserne 09 Grid0_1,11,2019 Q4
Caserne 09 Grid0_1,15,2020 Q1
Caserne 09 Grid0_1,4,2020 Q2
Caserne 09 Grid0_1,8,2020 Q3
Caserne 09 Grid0_1,17,2020 Q4
Caserne 09 Grid0_1,13,2021 Q1
Caserne 09 Grid0_1,12,2021 Q2
Caserne 09 Grid0_1,13,2021 Q3
Caserne 09 Grid0_1,20,2021 Q4
Caserne 09 Grid0_1,8,2022 Q1
Caserne 09 Grid0_1,21,2022 Q2
Caserne 09 Grid0_2,2,2015 Q1
Caserne 09 Grid0_2,4,2015 Q2
Caserne 09 Grid0_2,2,2015 Q3
Caserne 09 Grid0_2,3,2015 Q4
Caserne 09 Grid0_2,1,2016 Q1
Caserne 09 Grid0_2,2,2016 Q2
Caserne 09 Grid0_2,2,2016 Q3
Caserne 09 Grid0_2,2,2016 Q4
Caserne 09 Grid0_2,2,2017 Q1
Caserne 09 Grid0_2,2,2017 Q2
Caserne 09 Grid0_2,2,2017 Q3
Caserne 09 Grid0_2,2,2017 Q4
Caserne 09 Grid0_2,7,2018 Q1
Caserne 09 Grid0_2,6,2018 Q2
Caserne 09 Grid0_2,1,2018 Q3
Caserne 09 Grid0_2,2,2018 Q4
Caserne 09 Grid0_2,1,2019 Q1
Caserne 09 Grid0_2,2,2019 Q2
Caserne 09 Grid0_2,2,2019 Q3
Caserne 09 Grid0_2,3,2019 Q4
Caserne 09 Grid0_2,6,2020 Q1
Caserne 09 Grid0_2,4,2020 Q2
Caserne 09 Grid0_2,5,2020 Q3
Caserne 09 Grid0_2,4,2020 Q4
Caserne 09 Grid0_2,8,2021 Q1
Caserne 09 Grid0_2,10,2021 Q2
Caserne 09 Grid0_2,4,2021 Q3
Caserne 09 Grid0_2,4,2021 Q4
Caserne 09 Grid0_2,4,2022 Q1
Caserne 09 Grid0_2,5,2022 Q2
Caserne 09 Grid1_0,11,2015 Q1
Caserne 09 Grid1_0,8,2015 Q2
Caserne 09 Grid1_0,12,2015 Q3
Caserne 09 Grid1_0,9,2015 Q4
Caserne 09 Grid1_0,7,2016 Q1
Caserne 09 Grid1_0,5,2016 Q2
Caserne 09 Grid1_0,4,2016 Q3
Caserne 09 Grid1_0,13,2016 Q4
Caserne 09 Grid1_0,11,2017 Q1
Caserne 09 Grid1_0,10,2017 Q2
Caserne 09 Grid1_0,16,2017 Q3
Caserne 09 Grid1_0,11,2017 Q4
Caserne 09 Grid1_0,10,2018 Q1
Caserne 09 Grid1_0,8,2018 Q2
Caserne 09 Grid1_0,16,2018 Q3
Caserne 09 Grid1_0,11,2018 Q4
Caserne 09 Grid1_0,8,2019 Q1
Caserne 09 Grid1_0,8,2019 Q2
Caserne 09 Grid1_0,11,2019 Q3
Caserne 09 Grid1_0,7,2019 Q4
Caserne 09 Grid1_0,5,2020 Q1
Caserne 09 Grid1_0,10,2020 Q2
Caserne 09 Grid1_0,4,2020 Q3
Caserne 09 Grid1_0,8,2020 Q4
Caserne 09 Grid1_0,6,2021 Q1
Caserne 09 Grid1_0,9,2021 Q2
Caserne 09 Grid1_0,9,2021 Q3
Caserne 09 Grid1_0,10,2021 Q4
Caserne 09 Grid1_0,8,2022 Q1
Caserne 09 Grid1_0,6,2022 Q2
Caserne 09 Grid1_1,36,2015 Q1
Caserne 09 Grid1_1,13,2015 Q2
Caserne 09 Grid1_1,37,2015 Q3
Caserne 09 Grid1_1,29,2015 Q4
Caserne 09 Grid1_1,18,2016 Q1
Caserne 09 Grid1_1,10,2016 Q2
Caserne 09 Grid1_1,16,2016 Q3
Caserne 09 Grid1_1,21,2016 Q4
Caserne 09 Grid1_1,23,2017 Q1
Caserne 09 Grid1_1,18,2017 Q2
Caserne 09 Grid1_1,24,2017 Q3
Caserne 09 Grid1_1,32,2017 Q4
Caserne 09 Grid1_1,29,2018 Q1
Caserne 09 Grid1_1,20,2018 Q2
Caserne 09 Grid1_1,24,2018 Q3
Caserne 09 Grid1_1,37,2018 Q4
Caserne 09 Grid1_1,25,2019 Q1
Caserne 09 Grid1_1,28,2019 Q2
Caserne 09 Grid1_1,29,2019 Q3
Caserne 09 Grid1_1,36,2019 Q4
Caserne 09 Grid1_1,35,2020 Q1
Caserne 09 Grid1_1,30,2020 Q2
Caserne 09 Grid1_1,17,2020 Q3
Caserne 09 Grid1_1,39,2020 Q4
Caserne 09 Grid1_1,24,2021 Q1
Caserne 09 Grid1_1,41,2021 Q2
Caserne 09 Grid1_1,19,2021 Q3
Caserne 09 Grid1_1,34,2021 Q4
Caserne 09 Grid1_1,27,2022 Q1
Caserne 09 Grid1_1,32,2022 Q2
Caserne 09 Grid1_2,3,2015 Q1
Caserne 09 Grid1_2,2,2015 Q2
Caserne 09 Grid1_2,3,2015 Q3
Caserne 09 Grid1_2,2,2015 Q4
Caserne 09 Grid1_2,3,2016 Q2
Caserne 09 Grid1_2,2,2016 Q3
Caserne 09 Grid1_2,7,2016 Q4
Caserne 09 Grid1_2,1,2017 Q1
Caserne 09 Grid1_2,1,2017 Q2
Caserne 09 Grid1_2,1,2017 Q4
Caserne 09 Grid1_2,1,2018 Q1
Caserne 09 Grid1_2,2,2018 Q2
Caserne 09 Grid1_2,4,2018 Q3
Caserne 09 Grid1_2,1,2018 Q4
Caserne 09 Grid1_2,2,2019 Q1
Caserne 09 Grid1_2,3,2019 Q2
Caserne 09 Grid1_2,1,2019 Q3
Caserne 09 Grid1_2,3,2019 Q4
Caserne 09 Grid1_2,4,2020 Q1
Caserne 09 Grid1_2,1,2020 Q2
Caserne 09 Grid1_2,4,2020 Q3
Caserne 09 Grid1_2,3,2020 Q4
Caserne 09 Grid1_2,2,2021 Q1
Caserne 09 Grid1_2,2,2021 Q2
Caserne 09 Grid1_2,2,2021 Q3
Caserne 09 Grid1_2,3,2021 Q4
Caserne 09 Grid1_2,6,2022 Q1
Caserne 09 Grid1_2,1,2022 Q2
Caserne 09 Grid1_3,1,2015 Q1
Caserne 09 Grid1_3,2,2015 Q2
Caserne 09 Grid1_3,2,2015 Q3
Caserne 09 Grid1_3,1,2015 Q4
Caserne 09 Grid1_3,4,2016 Q1
Caserne 09 Grid1_3,4,2016 Q2
Caserne 09 Grid1_3,1,2016 Q3
Caserne 09 Grid1_3,3,2016 Q4
Caserne 09 Grid1_3,3,2017 Q1
Caserne 09 Grid1_3,1,2017 Q2
Caserne 09 Grid1_3,2,2017 Q4
Caserne 09 Grid1_3,4,2018 Q3
Caserne 09 Grid1_3,1,2019 Q1
Caserne 09 Grid1_3,1,2019 Q2
Caserne 09 Grid1_3,4,2019 Q3
Caserne 09 Grid1_3,2,2020 Q1
Caserne 09 Grid1_3,2,2020 Q2
Caserne 09 Grid1_3,1,2020 Q3
Caserne 09 Grid1_3,2,2020 Q4
Caserne 09 Grid1_3,1,2021 Q1
Caserne 09 Grid1_3,2,2021 Q2
Caserne 09 Grid1_3,5,2021 Q4
Caserne 09 Grid1_3,1,2022 Q1
Caserne 09 Grid2_0,11,2015 Q1
Caserne 09 Grid2_0,12,2015 Q2
Caserne 09 Grid2_0,8,2015 Q3
Caserne 09 Grid2_0,7,2015 Q4
Caserne 09 Grid2_0,10,2016 Q1
Caserne 09 Grid2_0,6,2016 Q2
Caserne 09 Grid2_0,7,2016 Q3
Caserne 09 Grid2_0,17,2016 Q4
Caserne 09 Grid2_0,14,2017 Q1
Caserne 09 Grid2_0,11,2017 Q2
Caserne 09 Grid2_0,7,2017 Q3
Caserne 09 Grid2_0,11,2017 Q4
Caserne 09 Grid2_0,9,2018 Q1
Caserne 09 Grid2_0,13,2018 Q2
Caserne 09 Grid2_0,8,2018 Q3
Caserne 09 Grid2_0,6,2018 Q4
Caserne 09 Grid2_0,4,2019 Q1
Caserne 09 Grid2_0,7,2019 Q2
Caserne 09 Grid2_0,13,2019 Q3
Caserne 09 Grid2_0,5,2019 Q4
Caserne 09 Grid2_0,6,2020 Q1
Caserne 09 Grid2_0,5,2020 Q2
Caserne 09 Grid2_0,13,2020 Q3
Caserne 09 Grid2_0,8,2020 Q4
Caserne 09 Grid2_0,7,2021 Q1
Caserne 09 Grid2_0,17,2021 Q2
Caserne 09 Grid2_0,8,2021 Q3
Caserne 09 Grid2_0,11,2021 Q4
Caserne 09 Grid2_0,6,2022 Q1
Caserne 09 Grid2_0,13,2022 Q2
Caserne 09 Grid2_1,6,2015 Q1
Caserne 09 Grid2_1,8,2015 Q2
Caserne 09 Grid2_1,8,2015 Q3
Caserne 09 Grid2_1,7,2015 Q4
Caserne 09 Grid2_1,8,2016 Q1
Caserne 09 Grid2_1,10,2016 Q2
Caserne 09 Grid2_1,10,2016 Q3
Caserne 09 Grid2_1,7,2016 Q4
Caserne 09 Grid2_1,11,2017 Q1
Caserne 09 Grid2_1,13,2017 Q2
Caserne 09 Grid2_1,8,2017 Q3
Caserne 09 Grid2_1,14,2017 Q4
Caserne 09 Grid2_1,10,2018 Q1
Caserne 09 Grid2_1,4,2018 Q2
Caserne 09 Grid2_1,3,2018 Q3
Caserne 09 Grid2_1,9,2018 Q4
Caserne 09 Grid2_1,12,2019 Q2
Caserne 09 Grid2_1,15,2019 Q3
Caserne 09 Grid2_1,12,2019 Q4
Caserne 09 Grid2_1,6,2020 Q1
Caserne 09 Grid2_1,8,2020 Q2
Caserne 09 Grid2_1,5,2020 Q3
Caserne 09 Grid2_1,4,2020 Q4
Caserne 09 Grid2_1,4,2021 Q1
Caserne 09 Grid2_1,8,2021 Q2
Caserne 09 Grid2_1,12,2021 Q3
Caserne 09 Grid2_1,11,2021 Q4
Caserne 09 Grid2_1,11,2022 Q1
Caserne 09 Grid2_1,13,2022 Q2
Caserne 09 Grid2_2,26,2015 Q1
Caserne 09 Grid2_2,24,2015 Q2
Caserne 09 Grid2_2,25,2015 Q3
Caserne 09 Grid2_2,35,2015 Q4
Caserne 09 Grid2_2,16,2016 Q1
Caserne 09 Grid2_2,21,2016 Q2
Caserne 09 Grid2_2,15,2016 Q3
Caserne 09 Grid2_2,24,2016 Q4
Caserne 09 Grid2_2,35,2017 Q1
Caserne 09 Grid2_2,22,2017 Q2
Caserne 09 Grid2_2,15,2017 Q3
Caserne 09 Grid2_2,33,2017 Q4
Caserne 09 Grid2_2,20,2018 Q1
Caserne 09 Grid2_2,35,2018 Q2
Caserne 09 Grid2_2,28,2018 Q3
Caserne 09 Grid2_2,12,2018 Q4
Caserne 09 Grid2_2,17,2019 Q1
Caserne 09 Grid2_2,20,2019 Q2
Caserne 09 Grid2_2,15,2019 Q3
Caserne 09 Grid2_2,19,2019 Q4
Caserne 09 Grid2_2,23,2020 Q1
Caserne 09 Grid2_2,19,2020 Q2
Caserne 09 Grid2_2,28,2020 Q3
Caserne 09 Grid2_2,36,2020 Q4
Caserne 09 Grid2_2,10,2021 Q1
Caserne 09 Grid2_2,23,2021 Q2
Caserne 09 Grid2_2,19,2021 Q3
Caserne 09 Grid2_2,20,2021 Q4
Caserne 09 Grid2_2,15,2022 Q1
Caserne 09 Grid2_2,19,2022 Q2
Caserne 09 Grid2_3,2,2015 Q1
Caserne 09 Grid2_3,5,2015 Q2
Caserne 09 Grid2_3,4,2015 Q3
Caserne 09 Grid2_3,6,2015 Q4
Caserne 09 Grid2_3,8,2016 Q1
Caserne 09 Grid2_3,5,2016 Q2
Caserne 09 Grid2_3,3,2016 Q3
Caserne 09 Grid2_3,6,2016 Q4
Caserne 09 Grid2_3,2,2017 Q1
Caserne 09 Grid2_3,8,2017 Q2
Caserne 09 Grid2_3,6,2017 Q3
Caserne 09 Grid2_3,1,2017 Q4
Caserne 09 Grid2_3,4,2018 Q1
Caserne 09 Grid2_3,4,2018 Q2
Caserne 09 Grid2_3,10,2018 Q3
Caserne 09 Grid2_3,7,2018 Q4
Caserne 09 Grid2_3,1,2019 Q1
Caserne 09 Grid2_3,1,2019 Q2
Caserne 09 Grid2_3,3,2019 Q3
Caserne 09 Grid2_3,2,2019 Q4
Caserne 09 Grid2_3,4,2020 Q1
Caserne 09 Grid2_3,3,2020 Q2
Caserne 09 Grid2_3,1,2020 Q3
Caserne 09 Grid2_3,2,2020 Q4
Caserne 09 Grid2_3,2,2021 Q1
Caserne 09 Grid2_3,3,2021 Q2
Caserne 09 Grid2_3,2,2021 Q3
Caserne 09 Grid2_3,8,2021 Q4
Caserne 09 Grid2_3,13,2022 Q1
Caserne 09 Grid2_3,7,2022 Q2
Caserne 09 Grid3_1,19,2015 Q1
Caserne 09 Grid3_1,15,2015 Q2
Caserne 09 Grid3_1,27,2015 Q3
Caserne 09 Grid3_1,20,2015 Q4
Caserne 09 Grid3_1,25,2016 Q1
Caserne 09 Grid3_1,27,2016 Q2
Caserne 09 Grid3_1,23,2016 Q3
Caserne 09 Grid3_1,29,2016 Q4
Caserne 09 Grid3_1,18,2017 Q1
Caserne 09 Grid3_1,11,2017 Q2
Caserne 09 Grid3_1,19,2017 Q3
Caserne 09 Grid3_1,14,2017 Q4
Caserne 09 Grid3_1,16,2018 Q1
Caserne 09 Grid3_1,9,2018 Q2
Caserne 09 Grid3_1,12,2018 Q3
Caserne 09 Grid3_1,10,2018 Q4
Caserne 09 Grid3_1,8,2019 Q1
Caserne 09 Grid3_1,8,2019 Q2
Caserne 09 Grid3_1,12,2019 Q3
Caserne 09 Grid3_1,16,2019 Q4
Caserne 09 Grid3_1,11,2020 Q1
Caserne 09 Grid3_1,9,2020 Q2
Caserne 09 Grid3_1,18,2020 Q3
Caserne 09 Grid3_1,7,2020 Q4
Caserne 09 Grid3_1,10,2021 Q1
Caserne 09 Grid3_1,18,2021 Q2
Caserne 09 Grid3_1,12,2021 Q3
Caserne 09 Grid3_1,13,2021 Q4
Caserne 09 Grid3_1,14,2022 Q1
Caserne 09 Grid3_1,12,2022 Q2
Caserne 09 Grid3_2,38,2015 Q1
Caserne 09 Grid3_2,33,2015 Q2
Caserne 09 Grid3_2,28,2015 Q3
Caserne 09 Grid3_2,49,2015 Q4
Caserne 09 Grid3_2,30,2016 Q1
Caserne 09 Grid3_2,27,2016 Q2
Caserne 09 Grid3_2,22,2016 Q3
Caserne 09 Grid3_2,30,2016 Q4
Caserne 09 Grid3_2,36,2017 Q1
Caserne 09 Grid3_2,35,2017 Q2
Caserne 09 Grid3_2,39,2017 Q3
Caserne 09 Grid3_2,34,2017 Q4
Caserne 09 Grid3_2,26,2018 Q1
Caserne 09 Grid3_2,42,2018 Q2
Caserne 09 Grid3_2,31,2018 Q3
Caserne 09 Grid3_2,35,2018 Q4
Caserne 09 Grid3_2,22,2019 Q1
Caserne 09 Grid3_2,45,2019 Q2
Caserne 09 Grid3_2,32,2019 Q3
Caserne 09 Grid3_2,41,2019 Q4
Caserne 09 Grid3_2,40,2020 Q1
Caserne 09 Grid3_2,44,2020 Q2
Caserne 09 Grid3_2,44,2020 Q3
Caserne 09 Grid3_2,45,2020 Q4
Caserne 09 Grid3_2,14,2021 Q1
Caserne 09 Grid3_2,42,2021 Q2
Caserne 09 Grid3_2,43,2021 Q3
Caserne 09 Grid3_2,37,2021 Q4
Caserne 09 Grid3_2,34,2022 Q1
Caserne 09 Grid3_2,37,2022 Q2
Caserne 09 Grid3_3,18,2015 Q1
Caserne 09 Grid3_3,15,2015 Q2
Caserne 09 Grid3_3,13,2015 Q3
Caserne 09 Grid3_3,22,2015 Q4
Caserne 09 Grid3_3,19,2016 Q1
Caserne 09 Grid3_3,18,2016 Q2
Caserne 09 Grid3_3,19,2016 Q3
Caserne 09 Grid3_3,22,2016 Q4
Caserne 09 Grid3_3,17,2017 Q1
Caserne 09 Grid3_3,19,2017 Q2
Caserne 09 Grid3_3,22,2017 Q3
Caserne 09 Grid3_3,19,2017 Q4
Caserne 09 Grid3_3,18,2018 Q1
Caserne 09 Grid3_3,23,2018 Q2
Caserne 09 Grid3_3,21,2018 Q3
Caserne 09 Grid3_3,33,2018 Q4
Caserne 09 Grid3_3,26,2019 Q1
Caserne 09 Grid3_3,25,2019 Q2
Caserne 09 Grid3_3,15,2019 Q3
Caserne 09 Grid3_3,11,2019 Q4
Caserne 09 Grid3_3,23,2020 Q1
Caserne 09 Grid3_3,11,2020 Q2
Caserne 09 Grid3_3,12,2020 Q3
Caserne 09 Grid3_3,22,2020 Q4
Caserne 09 Grid3_3,10,2021 Q1
Caserne 09 Grid3_3,18,2021 Q2
Caserne 09 Grid3_3,20,2021 Q3
Caserne 09 Grid3_3,23,2021 Q4
Caserne 09 Grid3_3,15,2022 Q1
Caserne 09 Grid3_3,11,2022 Q2
Caserne 09 Grid4_1,3,2015 Q1
Caserne 09 Grid4_1,5,2015 Q2
Caserne 09 Grid4_1,1,2015 Q3
Caserne 09 Grid4_1,4,2015 Q4
Caserne 09 Grid4_1,2,2016 Q1
Caserne 09 Grid4_1,1,2016 Q2
Caserne 09 Grid4_1,4,2016 Q3
Caserne 09 Grid4_1,1,2016 Q4
Caserne 09 Grid4_1,2,2017 Q2
Caserne 09 Grid4_1,2,2017 Q3
Caserne 09 Grid4_1,2,2017 Q4
Caserne 09 Grid4_1,4,2018 Q1
Caserne 09 Grid4_1,4,2018 Q2
Caserne 09 Grid4_1,2,2018 Q3
Caserne 09 Grid4_1,1,2018 Q4
Caserne 09 Grid4_1,2,2019 Q1
Caserne 09 Grid4_1,1,2019 Q2
Caserne 09 Grid4_1,3,2019 Q4
Caserne 09 Grid4_1,1,2020 Q1
Caserne 09 Grid4_1,2,2020 Q2
Caserne 09 Grid4_1,1,2020 Q3
Caserne 09 Grid4_1,1,2020 Q4
Caserne 09 Grid4_1,1,2021 Q1
Caserne 09 Grid4_1,1,2021 Q2
Caserne 09 Grid4_1,2,2022 Q1
Caserne 09 Grid4_2,21,2015 Q1
Caserne 09 Grid4_2,28,2015 Q2
Caserne 09 Grid4_2,15,2015 Q3
Caserne 09 Grid4_2,15,2015 Q4
Caserne 09 Grid4_2,14,2016 Q1
Caserne 09 Grid4_2,14,2016 Q2
Caserne 09 Grid4_2,17,2016 Q3
Caserne 09 Grid4_2,8,2016 Q4
Caserne 09 Grid4_2,9,2017 Q1
Caserne 09 Grid4_2,14,2017 Q2
Caserne 09 Grid4_2,23,2017 Q3
Caserne 09 Grid4_2,13,2017 Q4
Caserne 09 Grid4_2,12,2018 Q1
Caserne 09 Grid4_2,9,2018 Q2
Caserne 09 Grid4_2,32,2018 Q3
Caserne 09 Grid4_2,17,2018 Q4
Caserne 09 Grid4_2,6,2019 Q1
Caserne 09 Grid4_2,10,2019 Q2
Caserne 09 Grid4_2,14,2019 Q3
Caserne 09 Grid4_2,18,2019 Q4
Caserne 09 Grid4_2,6,2020 Q1
Caserne 09 Grid4_2,7,2020 Q2
Caserne 09 Grid4_2,5,2020 Q3
Caserne 09 Grid4_2,14,2020 Q4
Caserne 09 Grid4_2,10,2021 Q1
Caserne 09 Grid4_2,19,2021 Q2
Caserne 09 Grid4_2,9,2021 Q3
Caserne 09 Grid4_2,15,2021 Q4
Caserne 09 Grid4_2,11,2022 Q1
Caserne 09 Grid4_2,14,2022 Q2
Caserne 09 Grid4_3,1,2016 Q3
Caserne 09 Grid4_3,1,2016 Q4
Caserne 09 Grid4_3,2,2017 Q1
Caserne 09 Grid4_3,1,2018 Q2
Caserne 09 Grid4_3,1,2018 Q4
Caserne 09 Grid4_3,1,2019 Q2
Caserne 09 Grid4_3,1,2020 Q1
Caserne 09 Grid4_3,1,2020 Q3
Caserne 09 Grid4_3,1,2020 Q4
Caserne 09 Grid4_3,1,2021 Q3
Caserne 10 Grid0_0,10,2015 Q1
Caserne 10 Grid0_0,5,2015 Q2
Caserne 10 Grid0_0,9,2015 Q3
Caserne 10 Grid0_0,6,2015 Q4
Caserne 10 Grid0_0,7,2016 Q1
Caserne 10 Grid0_0,1,2016 Q2
Caserne 10 Grid0_0,5,2016 Q3
Caserne 10 Grid0_0,6,2016 Q4
Caserne 10 Grid0_0,7,2017 Q1
Caserne 10 Grid0_0,1,2017 Q2
Caserne 10 Grid0_0,2,2017 Q3
Caserne 10 Grid0_0,3,2018 Q1
Caserne 10 Grid0_0,3,2018 Q2
Caserne 10 Grid0_0,14,2018 Q4
Caserne 10 Grid0_0,17,2019 Q1
Caserne 10 Grid0_0,1,2019 Q2
Caserne 10 Grid0_0,4,2019 Q3
Caserne 10 Grid0_0,2,2019 Q4
Caserne 10 Grid0_0,1,2020 Q1
Caserne 10 Grid0_0,1,2020 Q2
Caserne 10 Grid0_0,3,2020 Q3
Caserne 10 Grid0_0,2,2020 Q4
Caserne 10 Grid0_0,8,2021 Q3
Caserne 10 Grid0_0,6,2021 Q4
Caserne 10 Grid0_0,12,2022 Q1
Caserne 10 Grid0_0,8,2022 Q2
Caserne 10 Grid0_1,2,2015 Q1
Caserne 10 Grid0_1,1,2015 Q2
Caserne 10 Grid0_1,1,2015 Q3
Caserne 10 Grid0_1,9,2015 Q4
Caserne 10 Grid0_1,4,2016 Q1
Caserne 10 Grid0_1,3,2016 Q3
Caserne 10 Grid0_1,4,2016 Q4
Caserne 10 Grid0_1,5,2017 Q1
Caserne 10 Grid0_1,2,2017 Q2
Caserne 10 Grid0_1,3,2017 Q3
Caserne 10 Grid0_1,3,2017 Q4
Caserne 10 Grid0_1,1,2018 Q1
Caserne 10 Grid0_1,2,2018 Q2
Caserne 10 Grid0_1,1,2018 Q3
Caserne 10 Grid0_1,6,2018 Q4
Caserne 10 Grid0_1,1,2019 Q1
Caserne 10 Grid0_1,3,2019 Q2
Caserne 10 Grid0_1,1,2019 Q3
Caserne 10 Grid0_1,1,2019 Q4
Caserne 10 Grid0_1,1,2020 Q1
Caserne 10 Grid0_1,2,2020 Q2
Caserne 10 Grid0_1,2,2020 Q3
