NOM_CAS_AD,NO_CAS_ADM,OBJECTID,AreaSqKm,CentroidX,CentroidY,GridName,Key,GEO_UID,DA_NAME,Population,Pop__Densi,Appart_in_,Income___T,Income___2,Income___3,Housing___,Education_,DAUID,PRUID,PRNAME,CDUID,CDNAME,CDTYPE,CCSUID,CCSNAME,CSDUID,CSDNAME,CSDTYPE,ERUID,ERNAME,SACCODE,SACTYPE,CMAUID,CMAPUID,CMANAME,CMATYPE,CTUID,CTNAME,ADAUID
Caserne 34,34,340,4.042092,-73.616668,45.474728,Grid1_2,Caserne 34 Grid1_2,24660871,0871,615,622.8,0,480,100,59.3,285,460,24660871,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620094.01,0094.01,24660182
Caserne 34,34,340,4.042092,-73.616668,45.474728,Grid1_2,Caserne 34 Grid1_2,24660738,0738,470,8438.1,175,385,100,65.4,250,365,24660738,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620097.01,0097.01,24660197
Caserne 34,34,340,4.042092,-73.616668,45.474728,Grid1_2,Caserne 34 Grid1_2,24660733,0733,486,8852.5,0,415,100,76.6,235,405,24660733,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620097.01,0097.01,24660197
Caserne 34,34,340,4.042092,-73.616668,45.474728,Grid1_2,Caserne 34 Grid1_2,24660728,0728,640,8488.1,0,535,100,75.9,280,510,24660728,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620103.00,0103.00,24660191
Caserne 34,34,340,4.042092,-73.616668,45.474728,Grid1_2,Caserne 34 Grid1_2,24660732,0732,304,11921.6,0,260,100,79.5,145,255,24660732,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620097.01,0097.01,24660197
Caserne 34,34,340,4.042092,-73.616668,45.474728,Grid1_2,Caserne 34 Grid1_2,24660731,0731,354,14750,15,315,100,79.5,195,320,24660731,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620097.01,0097.01,24660197
Caserne 34,34,340,4.042092,-73.616668,45.474728,Grid1_2,Caserne 34 Grid1_2,24662159,2159,679,10089.2,0,575,100,67.2,290,500,24662159,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620094.01,0094.01,24660182
Caserne 34,34,340,4.042092,-73.616668,45.474728,Grid1_2,Caserne 34 Grid1_2,24660730,0730,535,11732.5,0,445,100,71.2,245,475,24660730,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620097.01,0097.01,24660197
Caserne 34,34,340,4.042092,-73.616668,45.474728,Grid1_2,Caserne 34 Grid1_2,24662158,2158,569,8404.7,0,485,100,72.1,275,515,24662158,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620094.01,0094.01,24660182
Caserne 34,34,340,4.042092,-73.616668,45.474728,Grid1_2,Caserne 34 Grid1_2,24660729,0729,329,14304.3,0,270,100,79.7,135,260,24660729,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620097.01,0097.01,24660197
Caserne 34,34,340,4.042092,-73.616668,45.474728,Grid1_2,Caserne 34 Grid1_2,24662161,2161,698,14819.5,0,585,100,74.4,365,670,24662161,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620096.00,0096.00,24660182
Caserne 34,34,340,4.042092,-73.616668,45.474728,Grid1_2,Caserne 34 Grid1_2,24662160,2160,762,14163.6,0,645,100,78.9,370,650,24662160,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620096.00,0096.00,24660182
Caserne 34,34,340,4.042092,-73.616668,45.474728,Grid1_2,Caserne 34 Grid1_2,24662155,2155,1106,13151,105,930,100,65.5,515,880,24662155,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620094.01,0094.01,24660182
Caserne 34,34,340,4.042092,-73.616668,45.474728,Grid1_2,Caserne 34 Grid1_2,24662154,2154,816,8850.3,50,690,100,74.4,395,680,24662154,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620096.00,0096.00,24660182
Caserne 34,34,340,4.042092,-73.616668,45.474728,Grid1_2,Caserne 34 Grid1_2,24660727,0727,688,7519.1,0,535,100,75.9,245,510,24660727,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620104.00,0104.00,24660186
Caserne 34,34,340,4.042092,-73.616668,45.474728,Grid1_2,Caserne 34 Grid1_2,24660726,0726,498,4920.9,5,390,100,74.5,210,470,24660726,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620104.00,0104.00,24660186
Caserne 34,34,340,4.042092,-73.616668,45.474728,Grid1_2,Caserne 34 Grid1_2,24662157,2157,587,13811.8,0,505,100,71.5,285,515,24662157,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620094.01,0094.01,24660182
Caserne 34,34,340,4.042092,-73.616668,45.474728,Grid1_2,Caserne 34 Grid1_2,24662156,2156,349,5807,0,305,100,74.6,180,350,24662156,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620094.01,0094.01,24660182
Caserne 34,34,340,4.042092,-73.616668,45.474728,Grid1_2,Caserne 34 Grid1_2,24662162,2162,507,1682.7,0,440,100,74,230,435,24662162,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620094.01,0094.01,24660182
Caserne 78,78,341,8.62415,-73.662785,45.471287,Grid1_2,Caserne 78 Grid1_2,24662434,2434,461,383.8,0,375,100,64.7,135,315,24662434,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466058,Côte-Saint-Luc,V,2440,Montréal,462,1,462,24462,Montréal,B,4620383.01,0383.01,24660209
Caserne 78,78,341,8.62415,-73.662785,45.471287,Grid1_2,Caserne 78 Grid1_2,24660800,0800,522,6923.1,5,380,100,57.9,185,385,24660800,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466058,Côte-Saint-Luc,V,2440,Montréal,462,1,462,24462,Montréal,B,4620383.01,0383.01,24660209
Caserne 78,78,341,8.62415,-73.662785,45.471287,Grid1_2,Caserne 78 Grid1_2,24660797,0797,442,5200,0,315,100,61.9,170,300,24660797,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466058,Côte-Saint-Luc,V,2440,Montréal,462,1,462,24462,Montréal,B,4620383.01,0383.01,24660209
Caserne 78,78,341,8.62415,-73.662785,45.471287,Grid1_2,Caserne 78 Grid1_2,24663280,3280,952,5196.5,110,460,100,54.1,260,490,24663280,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466058,Côte-Saint-Luc,V,2440,Montréal,462,1,462,24462,Montréal,B,4620383.01,0383.01,24660209
Caserne 78,78,341,8.62415,-73.662785,45.471287,Grid1_2,Caserne 78 Grid1_2,24662436,2436,281,4584,0,220,100,51.2,90,240,24662436,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466058,Côte-Saint-Luc,V,2440,Montréal,462,1,462,24462,Montréal,B,4620383.02,0383.02,24660192
Caserne 78,78,341,8.62415,-73.662785,45.471287,Grid1_2,Caserne 78 Grid1_2,24660799,0799,568,7162.7,0,410,100,59.2,150,335,24660799,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466058,Côte-Saint-Luc,V,2440,Montréal,462,1,462,24462,Montréal,B,4620382.02,0382.02,24660209
Caserne 78,78,341,8.62415,-73.662785,45.471287,Grid1_2,Caserne 78 Grid1_2,24660798,0798,591,6746.6,0,440,100,61.6,205,440,24660798,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466058,Côte-Saint-Luc,V,2440,Montréal,462,1,462,24462,Montréal,B,4620382.02,0382.02,24660209
Caserne 78,78,341,8.62415,-73.662785,45.471287,Grid1_2,Caserne 78 Grid1_2,24660857,0857,637,4775.1,0,520,100,63.4,190,475,24660857,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466058,Côte-Saint-Luc,V,2440,Montréal,462,1,462,24462,Montréal,B,4620382.02,0382.02,24660209
Caserne 78,78,341,8.62415,-73.662785,45.471287,Grid1_2,Caserne 78 Grid1_2,24660794,0794,986,4439.4,310,785,100,58.7,425,760,24660794,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466058,Côte-Saint-Luc,V,2440,Montréal,462,1,462,24462,Montréal,B,4620383.02,0383.02,24660192
Caserne 78,78,341,8.62415,-73.662785,45.471287,Grid1_2,Caserne 78 Grid1_2,24663288,3288,756,4980.2,0,540,100,55.5,240,570,24663288,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466058,Côte-Saint-Luc,V,2440,Montréal,462,1,462,24462,Montréal,B,4620382.01,0382.01,24660194
Caserne 78,78,341,8.62415,-73.662785,45.471287,Grid1_2,Caserne 78 Grid1_2,24660854,0854,837,3216.8,0,585,100,58.3,215,515,24660854,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466058,Côte-Saint-Luc,V,2440,Montréal,462,1,462,24462,Montréal,B,4620382.01,0382.01,24660194
Caserne 78,78,341,8.62415,-73.662785,45.471287,Grid1_2,Caserne 78 Grid1_2,24663279,3279,1799,24677.6,800,1435,100,34.5,825,1405,24663279,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466058,Côte-Saint-Luc,V,2440,Montréal,462,1,462,24462,Montréal,B,4620382.01,0382.01,24660194
Caserne 78,78,341,8.62415,-73.662785,45.471287,Grid1_2,Caserne 78 Grid1_2,24662435,2435,707,1157.3,0,545,100,64,235,540,24662435,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466058,Côte-Saint-Luc,V,2440,Montréal,462,1,462,24462,Montréal,B,4620383.02,0383.02,24660192
Caserne 64,64,343,17.883808,-73.688065,45.448482,Grid1_2,Caserne 64 Grid1_2,24662228,2228,707,2285.8,0,580,100,78.4,235,515,24662228,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620397.00,0397.00,24660217
Caserne 64,64,343,17.883808,-73.688065,45.448482,Grid1_2,Caserne 64 Grid1_2,24662226,2226,600,2941.2,0,500,100,77.3,230,515,24662226,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620397.00,0397.00,24660217
Caserne 64,64,343,17.883808,-73.688065,45.448482,Grid1_2,Caserne 64 Grid1_2,24662227,2227,532,3997,0,415,100,78.5,185,440,24662227,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620397.00,0397.00,24660217
Caserne 64,64,343,17.883808,-73.688065,45.448482,Grid1_2,Caserne 64 Grid1_2,24662231,2231,385,4144.2,0,315,100,75.1,140,305,24662231,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620395.03,0395.03,24660217
Caserne 64,64,343,17.883808,-73.688065,45.448482,Grid1_2,Caserne 64 Grid1_2,24663260,3260,1726,5799.7,0,1400,100,81.8,805,1440,24663260,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620395.03,0395.03,24660217
Caserne 64,64,343,17.883808,-73.688065,45.448482,Grid1_2,Caserne 64 Grid1_2,24662433,2433,549,75.2,0,425,100,63.6,250,450,24662433,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620395.01,0395.01,24660217
Caserne 62,62,344,4.511933,-73.77718,45.477904,Grid1_2,Caserne 62 Grid1_2,24663151,3151,1470,285,210,1030,100,57.1,530,980,24663151,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466097,Pointe-Claire,V,2440,Montréal,462,1,462,24462,Montréal,B,4620453.02,0453.02,24660223
Caserne 62,62,344,4.511933,-73.77718,45.477904,Grid1_2,Caserne 62 Grid1_2,24662421,2421,579,93.9,0,480,100,76.9,255,565,24662421,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466087,Dorval,V,2440,Montréal,462,1,462,24462,Montréal,B,4620433.00,0433.00,24660207
Caserne 21,21,345,9.757678,-73.601206,45.592287,Grid1_2,Caserne 21 Grid1_2,24662731,2731,308,614.2,0,275,100,63.5,125,220,24662731,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620604.04,0604.04,24660047
Caserne 21,21,345,9.757678,-73.601206,45.592287,Grid1_2,Caserne 21 Grid1_2,24660326,0326,374,13955.2,0,285,100,54.6,155,305,24660326,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620604.04,0604.04,24660047
Caserne 21,21,345,9.757678,-73.601206,45.592287,Grid1_2,Caserne 21 Grid1_2,24660325,0325,541,18655.2,0,390,100,62,180,370,24660325,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620604.04,0604.04,24660047
Caserne 21,21,345,9.757678,-73.601206,45.592287,Grid1_2,Caserne 21 Grid1_2,24660324,0324,579,14019.4,0,425,100,60.8,205,390,24660324,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620604.04,0604.04,24660047
Caserne 21,21,345,9.757678,-73.601206,45.592287,Grid1_2,Caserne 21 Grid1_2,24660322,0322,653,15473.9,0,500,100,62.1,265,525,24660322,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620604.04,0604.04,24660047
Caserne 21,21,345,9.757678,-73.601206,45.592287,Grid1_2,Caserne 21 Grid1_2,24660323,0323,643,9120.6,0,520,100,61.7,290,570,24660323,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620604.04,0604.04,24660047
Caserne 21,21,345,9.757678,-73.601206,45.592287,Grid1_2,Caserne 21 Grid1_2,24660320,0320,574,17446.8,0,415,100,61.2,185,355,24660320,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620604.05,0604.05,24660043
Caserne 21,21,345,9.757678,-73.601206,45.592287,Grid1_2,Caserne 21 Grid1_2,24660319,0319,437,15719.4,0,335,100,62.4,170,345,24660319,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620604.05,0604.05,24660043
Caserne 21,21,345,9.757678,-73.601206,45.592287,Grid1_2,Caserne 21 Grid1_2,24660316,0316,568,10881.2,0,460,100,60.4,255,490,24660316,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620604.05,0604.05,24660043
Caserne 21,21,345,9.757678,-73.601206,45.592287,Grid1_2,Caserne 21 Grid1_2,24660315,0315,398,4853.7,0,335,100,63.1,150,350,24660315,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620604.01,0604.01,24660043
Caserne 21,21,345,9.757678,-73.601206,45.592287,Grid1_2,Caserne 21 Grid1_2,24663284,3284,2140,5898.6,0,1630,100,77.6,640,1570,24663284,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620604.05,0604.05,24660043
Caserne 21,21,345,9.757678,-73.601206,45.592287,Grid1_2,Caserne 21 Grid1_2,24660403,0403,351,3108.9,0,275,100,59.9,150,280,24660403,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620604.03,0604.03,24660047
Caserne 21,21,345,9.757678,-73.601206,45.592287,Grid1_2,Caserne 21 Grid1_2,24660382,0382,494,10102.2,0,395,100,57.4,200,420,24660382,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620604.03,0604.03,24660047
Caserne 21,21,345,9.757678,-73.601206,45.592287,Grid1_2,Caserne 21 Grid1_2,24660381,0381,1125,14686.7,0,815,100,60.2,365,840,24660381,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620603.03,0603.03,24660055
Caserne 21,21,345,9.757678,-73.601206,45.592287,Grid1_2,Caserne 21 Grid1_2,24660383,0383,573,9879.3,0,460,100,63.1,215,465,24660383,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620604.03,0604.03,24660047
Caserne 21,21,345,9.757678,-73.601206,45.592287,Grid1_2,Caserne 21 Grid1_2,24660402,0402,760,12199,0,560,100,62,315,565,24660402,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620604.05,0604.05,24660043
Caserne 21,21,345,9.757678,-73.601206,45.592287,Grid1_2,Caserne 21 Grid1_2,24660321,0321,750,14506.8,0,595,100,60.8,305,570,24660321,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620604.05,0604.05,24660043
Caserne 21,21,345,9.757678,-73.601206,45.592287,Grid1_2,Caserne 21 Grid1_2,24660385,0385,666,4564.8,0,525,100,65.2,270,530,24660385,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620604.03,0604.03,24660047
Caserne 21,21,345,9.757678,-73.601206,45.592287,Grid1_2,Caserne 21 Grid1_2,24660401,0401,528,3324.9,0,470,100,58.3,185,485,24660401,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620604.01,0604.01,24660043
Caserne 21,21,345,9.757678,-73.601206,45.592287,Grid1_2,Caserne 21 Grid1_2,24660399,0399,436,3414.3,0,355,100,67.6,150,390,24660399,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620604.01,0604.01,24660043
Caserne 21,21,345,9.757678,-73.601206,45.592287,Grid1_2,Caserne 21 Grid1_2,24660384,0384,532,10290.1,0,440,100,56.3,230,415,24660384,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620604.03,0604.03,24660047
Caserne 21,21,345,9.757678,-73.601206,45.592287,Grid1_2,Caserne 21 Grid1_2,24660386,0386,523,6117,0,410,100,61.6,180,385,24660386,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620604.01,0604.01,24660043
Caserne 21,21,345,9.757678,-73.601206,45.592287,Grid1_2,Caserne 21 Grid1_2,24660387,0387,408,3554,0,360,100,69.5,145,335,24660387,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620604.01,0604.01,24660043
Caserne 21,21,345,9.757678,-73.601206,45.592287,Grid1_2,Caserne 21 Grid1_2,24660389,0389,713,3721.3,0,525,100,59.7,265,480,24660389,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620603.01,0603.01,24660036
Caserne 23,23,349,4.733368,-73.597664,45.469552,Grid1_2,Caserne 23 Grid1_2,24660871,0871,615,622.8,0,480,100,59.3,285,460,24660871,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620094.01,0094.01,24660182
Caserne 23,23,349,4.733368,-73.597664,45.469552,Grid1_2,Caserne 23 Grid1_2,24663381,3381,5,2.7,,,,,,,24663381,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620094.02,0094.02,24660198
Caserne 33,33,350,5.143197,-73.595268,45.454464,Grid1_2,Caserne 33 Grid1_2,24663382,3382,5,5,,,,,,,24663382,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620091.00,0091.00,24660211
Caserne 33,33,350,5.143197,-73.595268,45.454464,Grid1_2,Caserne 33 Grid1_2,24661001,1001,571,13156.7,45,485,100,60.9,300,460,24661001,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620090.00,0090.00,24660211
Caserne 33,33,350,5.143197,-73.595268,45.454464,Grid1_2,Caserne 33 Grid1_2,24660998,0998,674,11929.2,25,570,100,64.1,320,510,24660998,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620090.00,0090.00,24660211
Caserne 33,33,350,5.143197,-73.595268,45.454464,Grid1_2,Caserne 33 Grid1_2,24661009,1009,624,12530.1,10,525,100,63.5,300,500,24661009,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620092.00,0092.00,24660213
Caserne 33,33,350,5.143197,-73.595268,45.454464,Grid1_2,Caserne 33 Grid1_2,24661013,1013,635,14048.7,0,540,100,72.3,280,535,24661013,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620092.00,0092.00,24660213
Caserne 33,33,350,5.143197,-73.595268,45.454464,Grid1_2,Caserne 33 Grid1_2,24660999,0999,546,11446.5,0,450,100,69.8,215,400,24660999,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620090.00,0090.00,24660211
Caserne 33,33,350,5.143197,-73.595268,45.454464,Grid1_2,Caserne 33 Grid1_2,24661008,1008,388,16943.2,0,320,100,66.3,155,290,24661008,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620092.00,0092.00,24660213
Caserne 33,33,350,5.143197,-73.595268,45.454464,Grid1_2,Caserne 33 Grid1_2,24661000,1000,491,5922.8,0,410,100,64.3,245,400,24661000,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620090.00,0090.00,24660211
Caserne 33,33,350,5.143197,-73.595268,45.454464,Grid1_2,Caserne 33 Grid1_2,24661007,1007,510,10647.2,0,420,100,69.6,220,385,24661007,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620092.00,0092.00,24660213
Caserne 33,33,350,5.143197,-73.595268,45.454464,Grid1_2,Caserne 33 Grid1_2,24661014,1014,630,13125,5,520,100,67.2,290,510,24661014,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620092.00,0092.00,24660213
Caserne 33,33,350,5.143197,-73.595268,45.454464,Grid1_2,Caserne 33 Grid1_2,24661006,1006,301,8931.8,0,265,100,66.3,155,240,24661006,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620092.00,0092.00,24660213
Caserne 33,33,350,5.143197,-73.595268,45.454464,Grid1_2,Caserne 33 Grid1_2,24661015,1015,314,9751.6,0,255,100,66,150,260,24661015,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620092.00,0092.00,24660213
Caserne 33,33,350,5.143197,-73.595268,45.454464,Grid1_2,Caserne 33 Grid1_2,24661016,1016,624,11366.1,0,535,100,68.9,325,600,24661016,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620092.00,0092.00,24660213
Caserne 33,33,350,5.143197,-73.595268,45.454464,Grid1_2,Caserne 33 Grid1_2,24661208,1208,240,295.9,,,,,,,24661208,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620315.00,0315.00,24660215
Caserne 33,33,350,5.143197,-73.595268,45.454464,Grid1_2,Caserne 33 Grid1_2,24661002,1002,795,10699.9,0,645,100,67.2,360,650,24661002,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620090.00,0090.00,24660211
Caserne 33,33,350,5.143197,-73.595268,45.454464,Grid1_2,Caserne 33 Grid1_2,24661203,1203,871,9063.5,0,720,100,72.9,390,745,24661203,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620314.00,0314.00,24660215
Caserne 33,33,350,5.143197,-73.595268,45.454464,Grid1_2,Caserne 33 Grid1_2,24661004,1004,554,10054.4,0,475,100,67,265,485,24661004,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620090.00,0090.00,24660211
Caserne 33,33,350,5.143197,-73.595268,45.454464,Grid1_2,Caserne 33 Grid1_2,24661003,1003,565,10741.4,0,470,100,66,270,485,24661003,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620089.00,0089.00,24660211
